Parameter,Value,Error,Fit_Type,Bootstrap_Index
var,0.7927225822788527,0.01266340938967047,cov,89
mu,0.2190408536796315,0.012665168299581996,cov_diag,89
var,0.7909675577431403,0.016777015269355853,cov_diag,89
mu,0.2096055666024995,0.010086142985799426,cov,90
var,0.8066697790644733,0.012901143404792046,cov,90
mu,0.20944749083969616,0.012785441650139685,cov_diag,90
var,0.8050112310929014,0.01687181692967577,cov_diag,90
mu,0.19827829191213078,0.010006008991670022,cov,91
var,0.7857862682942335,0.012627834431208915,cov,91
mu,0.19882579938546263,0.012739641774158011,cov_diag,91
var,0.783854674066666,0.016588697938043708,cov_diag,91
mu,0.21988152829275948,0.010065809528778405,cov,92
var,0.8051458317756952,0.012882343224115638,cov,92
mu,0.22032949245182032,0.012785878438122835,cov_diag,92
var,0.8049964697010613,0.017132685773102743,cov_diag,92
mu,0.2058658619601706,0.010071522414650619,cov,93
var,0.7916948195216605,0.012632243716788484,cov,93
mu,0.2039448357748126,0.012771864170815406,cov_diag,93
var,0.7880645236280748,0.01657811944247887,cov_diag,93
mu,0.21825960528809754,0.010070321104413511,cov,94
var,0.8045441646247848,0.012676974057645491,cov,94
mu,0.21849147471725686,0.012830093470532695,cov_diag,94
var,0.803030137089336,0.01654920215398984,cov_diag,94
mu,0.2003919618545619,0.010098602028050237,cov,95
var,0.8043896327152199,0.012858946600232865,cov,95
mu,0.20141015312629298,0.012832837976458822,cov_diag,95
var,0.802343482564324,0.01698259355540942,cov_diag,95
mu,0.20809257406427892,0.0100348276649109,cov,96
var,0.7996783645324329,0.012890990123291394,cov,96
mu,0.20997623204023846,0.012765983329044963,cov_diag,96
var,0.7978776865893863,0.016949342219649652,cov_diag,96
mu,0.20949838889921793,0.009878281982958153,cov,97
var,0.7871784062811231,0.01249999158864585,cov,97
mu,0.20930810898092206,0.012560470039888066,cov_diag,97
var,0.7882700949828201,0.01660139961345524,cov_diag,97
mu,0.2084239838444649,0.009992427059429302,cov,98
var,0.8007145586753934,0.012888557421874313,cov,98
mu,0.20836952492556446,0.012638899982716466,cov_diag,98
var,0.8021570008018206,0.01700021748688478,cov_diag,98
mu,0.20223779937449504,0.00974558787716441,cov,99
var,0.808505597827855,0.012253166322491925,cov,99
mu,0.2021645871637295,0.012426729263534582,cov_diag,99
var,0.8042803619919439,0.015995349155578417,cov_diag,99
mu,0.20594488192630794,0.009895064007735793,cov,100
var,0.8098884909274235,0.012500210710179491,cov,100
mu,0.2054403380248549,0.012553916845545729,cov_diag,100
var,0.8070307467945426,0.01629217732891599,cov_diag,100
mu,0.21530279850130787,0.010047599974049373,cov,101
var,0.7755240338422508,0.01278074849509458,cov,101
mu,0.21577472767143394,0.012751423899381744,cov_diag,101
var,0.7727671844753714,0.01663557049759438,cov_diag,101
mu,0.19766886316511384,0.0101049269937925,cov,102
var,0.7959125265310031,0.012753418300186493,cov,102
mu,0.19827300307209536,0.012832698136884082,cov_diag,102
var,0.7954487803021222,0.016734120813464905,cov_diag,102
mu,0.21142002345260527,0.009919382897912922,cov,103
var,0.8009038031600358,0.012562559478598091,cov,103
mu,0.21095318376334515,0.012618448961137774,cov_diag,103
var,0.7980232531279435,0.016403615711888253,cov_diag,103
mu,0.20920747536540316,0.01009885309286053,cov,104
var,0.8112917427983257,0.012931937696416136,cov,104
mu,0.2089844783460471,0.012735423072895581,cov_diag,104
var,0.81161863529072,0.01718890539049915,cov_diag,104
mu,0.1932016276664785,0.00994617439454975,cov,105
var,0.8127711662267767,0.012505156317114902,cov,105
mu,0.19355734141648528,0.012597015381687659,cov_diag,105
var,0.8125587407740819,0.016364018457636194,cov_diag,105
mu,0.19742707367975898,0.009799588122632933,cov,106
var,0.8022343556802565,0.01256167096479622,cov,106
mu,0.1972573185570518,0.012432287427652115,cov_diag,106
var,0.8001225347305392,0.016570250265778456,cov_diag,106
mu,0.19403966494957492,0.010015677022836227,cov,107
var,0.7942336659384455,0.012604227498230676,cov,107
mu,0.194601122223733,0.012727758239364544,cov_diag,107
var,0.7921391418543977,0.01656229945240526,cov_diag,107
mu,0.21328855389561596,0.009974721737433346,cov,108
var,0.7664107048345131,0.012700092740744216,cov,108
mu,0.21202714762926872,0.012662948724412813,cov_diag,108
var,0.7663613822034773,0.016748664883060108,cov_diag,108
mu,0.20820851011129976,0.009910812955423258,cov,109
var,0.7624433269336244,0.012729007721640375,cov,109
mu,0.2082648277886072,0.012594047442357665,cov_diag,109
var,0.7593203938012082,0.016820745315865297,cov_diag,109
mu,0.19944054542961037,0.009868820728211797,cov,110
var,0.8035824544824755,0.012648836705308539,cov,110
mu,0.2001034827335186,0.012540758354938458,cov_diag,110
var,0.8023400879985999,0.016723719157263915,cov_diag,110
mu,0.2103415167363211,0.010119810900687478,cov,111
var,0.8137039467082258,0.012904273026020714,cov,111
mu,0.2092658883139796,0.012788045662481533,cov_diag,111
var,0.8132382812077324,0.01704055783142063,cov_diag,111
mu,0.21428422574337055,0.009916347918440021,cov,112
var,0.8021259781555006,0.012587122959961842,cov,112
mu,0.21502663254484228,0.012600065564048158,cov_diag,112
var,0.7999274218541833,0.016427636321192943,cov_diag,112
mu,0.208689322645193,0.010256250921169219,cov,113
var,0.7931153544854168,0.012910666897639228,cov,113
mu,0.20857069592636526,0.013023762009662631,cov_diag,113
var,0.7899367919835298,0.017039942013547645,cov_diag,113
mu,0.20433514608758238,0.009805749615279198,cov,114
var,0.7988136234683202,0.012536290431409018,cov,114
mu,0.20494555963806618,0.012429363724061233,cov_diag,114
var,0.8005556346967828,0.016533045526506838,cov_diag,114
mu,0.21170656037124622,0.00995629080611299,cov,115
var,0.7830573290362214,0.01266961287306778,cov,115
mu,0.21230230958127128,0.012622414948670982,cov_diag,115
var,0.7841056395666582,0.016709204664214543,cov_diag,115
mu,0.21015447065439483,0.009957642648549467,cov,116
var,0.8021891214284615,0.012894865962496272,cov,116
mu,0.21159412221105822,0.01265632336512503,cov_diag,116
var,0.8051776749305177,0.017133772030398217,cov_diag,116
mu,0.19933196632956918,0.009994889103458176,cov,117
var,0.8249629194369565,0.012768773049466796,cov,117
mu,0.19983899570765293,0.012579561860870047,cov_diag,117
var,0.8264974145986415,0.016904277718096578,cov_diag,117
mu,0.22330251196445983,0.010067170929270458,cov,118
var,0.8054746584518222,0.012976316285319789,cov,118
mu,0.222496057333028,0.012697716598802516,cov_diag,118
var,0.8056948222694338,0.0170077711879077,cov_diag,118
mu,0.20086152952656172,0.010098994188950229,cov,119
var,0.807263175755975,0.01288533113987243,cov,119
mu,0.2015560391019211,0.012674527136069393,cov_diag,119
var,0.8115523974622195,0.01695984795125986,cov_diag,119
mu,0.1947888223884378,0.010151062479731564,cov,120
var,0.8046444133659552,0.012879323167105479,cov,120
mu,0.19498800866914215,0.012852290134204195,cov_diag,120
var,0.8041024647472024,0.017062361118196562,cov_diag,120
mu,0.212740413652733,0.009800826199321997,cov,121
var,0.7959608890610925,0.012480617091446433,cov,121
mu,0.2142496651050673,0.012410121707783554,cov_diag,121
var,0.7956831450407145,0.01628980227050636,cov_diag,121
mu,0.21035790424103662,0.009994565525941206,cov,122
var,0.8128324192473456,0.012707314344919491,cov,122
mu,0.20974939561411635,0.012585316314454996,cov_diag,122
var,0.8125455455343001,0.016659894769416272,cov_diag,122
mu,0.21598451341497116,0.009771712280554947,cov,123
var,0.7982866156838033,0.012523117001162484,cov,123
mu,0.21637573805443916,0.01237463147666412,cov_diag,123
var,0.799506042680812,0.016546027883265965,cov_diag,123
mu,0.2028021196218725,0.010117192669556987,cov,124
var,0.8169213141866687,0.01311332597911981,cov,124
mu,0.2015915704876534,0.012824758703195032,cov_diag,124
var,0.8158783923434934,0.01730634251889715,cov_diag,124
mu,0.19502673617809554,0.010048697054901223,cov,125
var,0.8079648903263973,0.012747703268714203,cov,125
mu,0.1953621100674241,0.012692811142126137,cov_diag,125
var,0.807309225014815,0.01687821170621763,cov_diag,125
mu,0.21348756332196667,0.010076249455099632,cov,126
var,0.8015832852689613,0.01299120117951941,cov,126
mu,0.21283553747060416,0.01279158778605746,cov_diag,126
var,0.7977301728848576,0.017039648883652257,cov_diag,126
mu,0.21065482944625294,0.010200203866975375,cov,127
var,0.790857136926102,0.012911870980358633,cov,127
mu,0.2103244857573492,0.012935546361629748,cov_diag,127
var,0.79168549207053,0.017108209184687993,cov_diag,127
mu,0.20144250439548875,0.010148868060223788,cov,128
var,0.7875707463504379,0.013254819373253105,cov,128
mu,0.20041279308236118,0.01284940388626022,cov_diag,128
var,0.7878562065415333,0.0175410092648245,cov_diag,128
mu,0.2043608614620646,0.010082131839720815,cov,129
var,0.7934859954647748,0.01259653654822008,cov,129
