Parameter,Value,Error,Fit_Type,Bootstrap_Index
mu,0.2024823191084844,0.010307054608210929,cov,10
var,0.7924310463344109,0.012911140953036984,cov,10
mu,0.20239508390475164,0.01364792724023243,cov_diag,10
var,0.7908917020990364,0.017109435487535976,cov_diag,10
mu,0.21058689604815672,0.010036436651917882,cov,11
var,0.7974662240489893,0.01275641347942012,cov,11
mu,0.20610945405873227,0.013369295989916704,cov_diag,11
var,0.7940652410022823,0.016939172374299347,cov_diag,11
mu,0.2017009406445768,0.010171334423890182,cov,12
var,0.8068444175440903,0.012935011810227461,cov,12
mu,0.2006673388339264,0.013495475975292163,cov_diag,12
var,0.8020830211750407,0.016879689767269085,cov_diag,12
mu,0.20113333921577875,0.009995507572557748,cov,13
var,0.7872372326026542,0.012776373407665225,cov,13
mu,0.19834328781261365,0.01311654829266666,cov_diag,13
var,0.7905368740910439,0.016916786372359688,cov_diag,13
mu,0.2095921080361377,0.010330602820024615,cov,14
var,0.8211833900540948,0.013532016411465434,cov,14
mu,0.21132533582192475,0.013510782307056973,cov_diag,14
var,0.8246848221615226,0.01761246007356974,cov_diag,14
mu,0.1850016669533014,0.00998429784584702,cov,15
var,0.7889055577922994,0.012363841458377857,cov,15
mu,0.18544415305308598,0.013154338308087963,cov_diag,15
var,0.7865569384051617,0.01619915912370934,cov_diag,15
mu,0.21618051093801322,0.010056457265645528,cov,16
var,0.796527458203424,0.012989932111149901,cov,16
mu,0.215648345855786,0.013313023153129318,cov_diag,16
var,0.7911751501649409,0.016973396940677513,cov_diag,16
mu,0.22115232216930406,0.01008909718698247,cov,17
var,0.7962925509117279,0.013048039080656323,cov,17
mu,0.2205651037990864,0.013450751345817268,cov_diag,17
var,0.7951648649010583,0.017273226257115252,cov_diag,17
mu,0.22326656380635002,0.010120652133441552,cov,18
var,0.7992196246501309,0.012958241632616165,cov,18
mu,0.22472906393430606,0.013360621154098529,cov_diag,18
var,0.7996136528300376,0.016949164302707525,cov_diag,18
mu,0.20349978578590286,0.010122770483084327,cov,19
var,0.7898328204524351,0.012914750098979098,cov,19
mu,0.20164753158056506,0.013323402559666716,cov_diag,19
var,0.7897715041298984,0.016975792596010664,cov_diag,19
mu,0.20057119213385757,0.010162010547036648,cov,20
var,0.7868469747180517,0.012753608697302405,cov,20
mu,0.19920875221487008,0.013401675915735553,cov_diag,20
var,0.7866624824480651,0.01682518913489675,cov_diag,20
mu,0.20012032675931402,0.010238959804817696,cov,21
var,0.7996175228478652,0.013122730768722746,cov,21
mu,0.19739029401011024,0.01341676111831432,cov_diag,21
var,0.800659350786788,0.017387605731393384,cov_diag,21
mu,0.21418766943170517,0.010202732018898661,cov,22
var,0.8142204837366289,0.012923384071701818,cov,22
mu,0.21221267609137845,0.013577540309723262,cov_diag,22
var,0.8104742614988599,0.0169492069204241,cov_diag,22
mu,0.2217285762846835,0.010015076174754762,cov,23
var,0.7966476662619605,0.012964772826260114,cov,23
mu,0.21928243703092953,0.01320227406646853,cov_diag,23
var,0.7945836963738094,0.016969480871153426,cov_diag,23
mu,0.2168202987966225,0.010010567384029721,cov,24
var,0.7807241559374729,0.012733207190674145,cov,24
mu,0.21742782194047677,0.01317877769397781,cov_diag,24
var,0.7780588147107758,0.016578354281865933,cov_diag,24
mu,0.22091090268375654,0.010137542038862937,cov,25
var,0.7929608786823277,0.013044374623227805,cov,25
mu,0.21975970436055828,0.013403335141813017,cov_diag,25
var,0.7915166121402476,0.0172610659443875,cov_diag,25
mu,0.21562766966078856,0.010226738564266279,cov,26
var,0.7948118588995347,0.013081403937099684,cov,26
mu,0.2133810220525381,0.01348452979769383,cov_diag,26
var,0.794115449083825,0.017328209393642238,cov_diag,26
mu,0.22144480411990958,0.010022768232201286,cov,27
var,0.7795800973190192,0.012973368112625014,cov,27
mu,0.2210018289539418,0.013179166277288728,cov_diag,27
var,0.781128810857615,0.017147534715603343,cov_diag,27
mu,0.1973714132909888,0.010171229562037233,cov,28
var,0.7959890611677999,0.012852894080147542,cov,28
mu,0.19561497876907774,0.01346674412236451,cov_diag,28
var,0.7909852307099148,0.016796108063417733,cov_diag,28
mu,0.21772559795034613,0.010012733345889773,cov,29
var,0.7941548715592629,0.012653715627497572,cov,29
mu,0.2174295236962946,0.013277676252697488,cov_diag,29
var,0.7916269349575946,0.016485053629134768,cov_diag,29
mu,0.20263715277555458,0.010122908996162418,cov,30
var,0.8032471534121572,0.013189591558276889,cov,30
mu,0.20159881517160555,0.013359799977885382,cov_diag,30
var,0.80103244199242,0.01728438399038844,cov_diag,30
mu,0.1928232271109861,0.010285665638558962,cov,31
var,0.8044668693196233,0.012815691016958829,cov,31
mu,0.19248765704708923,0.013486624038739698,cov_diag,31
var,0.7987813180653415,0.016735080169297614,cov_diag,31
mu,0.20809443019778626,0.010017827745561732,cov,32
var,0.7933982034636616,0.012889463687821406,cov,32
mu,0.20553639445570795,0.013238464169862714,cov_diag,32
var,0.7881475135545305,0.016936563840066098,cov_diag,32
mu,0.22050717507946907,0.009982890272717801,cov,33
var,0.802592215890772,0.013057051925538065,cov,33
mu,0.2187241882994577,0.013207644051253345,cov_diag,33
var,0.8032821631712396,0.017299710148165733,cov_diag,33
mu,0.19920287325491748,0.01027628327452974,cov,34
var,0.8176919667148985,0.013202982853386773,cov,34
mu,0.19936974795739665,0.013482173152878583,cov_diag,34
var,0.8184656700335154,0.017287864785337552,cov_diag,34
mu,0.19403901260252007,0.010259234252952734,cov,35
var,0.7773060805542865,0.01305170836598707,cov,35
mu,0.19472493800682483,0.01349765624808941,cov_diag,35
var,0.7782387502009588,0.017166256254156298,cov_diag,35
mu,0.20607541763537982,0.010125351331522597,cov,36
var,0.7984636533132886,0.012858848995908423,cov,36
mu,0.20264367921182178,0.0134011109782424,cov_diag,36
var,0.7941620837018273,0.016820699103054632,cov_diag,36
mu,0.2023603817340554,0.009983587769439074,cov,37
var,0.8050475717291175,0.012772771588346764,cov,37
mu,0.20155346596955812,0.013141171162447523,cov_diag,37
var,0.8067113555340132,0.016676563535926156,cov_diag,37
mu,0.2194292350637527,0.010081531805964135,cov,38
var,0.7896079262310629,0.012774633348952808,cov,38
mu,0.21734042928496694,0.013369448229318162,cov_diag,38
var,0.787527472889893,0.016752036674479304,cov_diag,38
mu,0.21963632971540858,0.010317857065991594,cov,39
var,0.8088135896443626,0.01336063794249283,cov,39
mu,0.2187356797330992,0.013503350764344097,cov_diag,39
var,0.8120329025123363,0.01724197242113818,cov_diag,39
mu,0.21640270820934926,0.010127152703838993,cov,40
var,0.788582922351415,0.012895787361987418,cov,40
mu,0.21402371619245086,0.013405135707325858,cov_diag,40
var,0.7856323064135354,0.017034822301453485,cov_diag,40
mu,0.2174954600235373,0.010127081931031639,cov,41
var,0.8106073982768482,0.013087651051833637,cov,41
mu,0.21723504043964245,0.013380130854398056,cov_diag,41
var,0.804519330312015,0.01699857298792036,cov_diag,41
mu,0.20665789253833827,0.010192723305808891,cov,42
var,0.791095671332497,0.01284631704875256,cov,42
mu,0.20825550406994098,0.013526352869226212,cov_diag,42
var,0.7843799407726738,0.01683480737557509,cov_diag,42
mu,0.203701136630134,0.01017481779277714,cov,43
var,0.7957864464280547,0.013107925198496503,cov,43
mu,0.20366653586507819,0.013404967723616356,cov_diag,43
var,0.7955302840147053,0.01716656613929996,cov_diag,43
mu,0.218633103816979,0.010223222347829753,cov,44
var,0.7786684016295419,0.01303710159873257,cov,44
mu,0.21941140413646426,0.013411222735995851,cov_diag,44
var,0.7769161970785465,0.01691834819822864,cov_diag,44
mu,0.2212304640195469,0.010152489417614548,cov,45
var,0.7991990459522208,0.013047084687221494,cov,45
mu,0.21863440830670766,0.013529645448103738,cov_diag,45
var,0.7929848110726061,0.017217773768118633,cov_diag,45
mu,0.20296942782028105,0.010284255125072863,cov,46
var,0.7951005888444049,0.013231783417858394,cov,46
mu,0.20256080392620143,0.01359120932905622,cov_diag,46
var,0.7935770637976615,0.017385097620834997,cov_diag,46
mu,0.2208104432305347,0.010151298738862405,cov,47
var,0.7865003052476013,0.01307815175234636,cov,47
mu,0.21947297959656414,0.013438297768828442,cov_diag,47
var,0.7832969119364247,0.01721748275080673,cov_diag,47
mu,0.2314237411876908,0.010049204922363506,cov,48
var,0.7857905002778999,0.013132171624197114,cov,48
mu,0.23142514026667743,0.013200125093034172,cov_diag,48
var,0.7855757514009949,0.01724816347174419,cov_diag,48
mu,0.20725105818651843,0.010128608184854388,cov,49
var,0.7839393726061437,0.012771148654847606,cov,49
mu,0.20661118774026513,0.01333529807595208,cov_diag,49
var,0.7866428905699032,0.01697108219833655,cov_diag,49
mu,0.20992235820517235,0.010238312079939929,cov,50
var,0.7942993227274249,0.0131464957937808,cov,50
mu,0.21035962690810836,0.01354756824456005,cov_diag,50
var,0.7900061019842111,0.017138350639471944,cov_diag,50
mu,0.20693865143747472,0.010178420934304188,cov,51
var,0.7915258020261292,0.01284454999052873,cov,51
mu,0.20503309273085576,0.013529524724303967,cov_diag,51
var,0.7854856020048708,0.0169852065370576,cov_diag,51
mu,0.20612828801281988,0.009995186755755234,cov,52
var,0.7932170068580532,0.012620339212239005,cov,52
mu,0.20399439760755397,0.013212902964602185,cov_diag,52
var,0.7908089271598129,0.016460026397264755,cov_diag,52
mu,0.19212654309486746,0.010229615471200547,cov,53
var,0.781827414200065,0.013160111035335561,cov,53
mu,0.19190868090769223,0.013486145682319624,cov_diag,53
var,0.7789091256151098,0.017542227315491186,cov_diag,53
mu,0.21368395596074832,0.010113714660700646,cov,54
var,0.7938572444692994,0.012836538848911857,cov,54
mu,0.21371140634350852,0.01332334477789259,cov_diag,54
var,0.7939578651393941,0.01688880989177573,cov_diag,54
mu,0.21222208082244295,0.010109275827696615,cov,55
var,0.7921324530078844,0.013122906923925764,cov,55
mu,0.21205047997057286,0.013296053414526937,cov_diag,55
var,0.7938313373538589,0.017312864650959093,cov_diag,55
mu,0.20691297279889456,0.010185992714725397,cov,56
var,0.8035555901511222,0.012912567082143538,cov,56
mu,0.2056080560588988,0.01342389811137898,cov_diag,56
var,0.804249430770704,0.01678255235150404,cov_diag,56
mu,0.2062925636808126,0.010049056689405615,cov,57
var,0.7789091881923585,0.012747966634005932,cov,57
mu,0.20593644607270808,0.01323242871343655,cov_diag,57
var,0.7790265832021768,0.016807455608719782,cov_diag,57
mu,0.21908465214961087,0.009953276139534346,cov,58
var,0.7981165794434796,0.012586481157764706,cov,58
mu,0.21791470018079892,0.013220670724184865,cov_diag,58
var,0.7975120767545799,0.0164945467935735,cov_diag,58
mu,0.1894463064182769,0.010248520102703409,cov,59
var,0.794972016819077,0.012924176174543346,cov,59
mu,0.18636665354626103,0.01347122228142553,cov_diag,59
var,0.7903786700229658,0.016940232344432288,cov_diag,59
mu,0.21723714818900552,0.010241469895124403,cov,60
var,0.8284251779851759,0.013105449554569572,cov,60
mu,0.21654401710156687,0.013631875308879935,cov_diag,60
var,0.8245914861955135,0.017035452189413516,cov_diag,60
mu,0.22787985494873444,0.009978370234421611,cov,61
var,0.8045287325452785,0.012823974798363088,cov,61
mu,0.2256198301999046,0.013192139616399222,cov_diag,61
var,0.8010212769173661,0.01671077015062366,cov_diag,61
mu,0.20988201577899424,0.010062790994354262,cov,62
var,0.7820021493742891,0.012770739222140889,cov,62
mu,0.20961266977700185,0.013291967223708852,cov_diag,62
var,0.7790454939052672,0.016806549134031845,cov_diag,62
mu,0.2141477147324343,0.010045686386974105,cov,63
var,0.7845700699011204,0.01278641124916204,cov,63
mu,0.2141364497018484,0.013354896677843937,cov_diag,63
var,0.7789856100371696,0.016904911759798535,cov_diag,63
mu,0.20884680705751216,0.010351303984487036,cov,64
var,0.7989164829947857,0.013483451546974789,cov,64
mu,0.20363773040892758,0.013606898943143767,cov_diag,64
var,0.7998573394723072,0.017857688754238755,cov_diag,64
mu,0.22050919476892394,0.01021790806128903,cov,65
var,0.791422604750929,0.012890045325756749,cov,65
mu,0.21883923462764795,0.013586475724590067,cov_diag,65
var,0.786504878695073,0.01683617309387526,cov_diag,65
mu,0.18295544366601182,0.010223145548264178,cov,66
var,0.7678103074061062,0.012753583986133363,cov,66
mu,0.18324599953145862,0.013404475411517913,cov_diag,66
var,0.7692941171475494,0.016825292240564036,cov_diag,66
mu,0.22360375928834497,0.010012190071509804,cov,67
var,0.8011221233878746,0.013145421219169024,cov,67
mu,0.22160657095265815,0.013199524097567025,cov_diag,67
var,0.7988735156449652,0.017290465695214894,cov_diag,67
mu,0.21519213950705715,0.010243803174830347,cov,68
var,0.8042005670823744,0.013152787587862244,cov,68
mu,0.21220204282119162,0.013518771186497539,cov_diag,68
var,0.8045176498351707,0.017246862453444183,cov_diag,68
mu,0.22350886679503745,0.010104261710291195,cov,69
var,0.8006769779032462,0.012963955748428825,cov,69
mu,0.22197904325597778,0.013334085732055592,cov_diag,69
var,0.8006908795180698,0.016967483089703663,cov_diag,69
mu,0.21536189973240252,0.010379203022696556,cov,70
var,0.7642768471014442,0.013042078111171446,cov,70
mu,0.21575534403437255,0.013529952431862847,cov_diag,70
var,0.76735769955201,0.017066056681185406,cov_diag,70
mu,0.20911345625511238,0.010093815973863182,cov,71
var,0.7770253033908101,0.012921246225902062,cov,71
mu,0.20751847054016798,0.013368338662347034,cov_diag,71
var,0.7751479417546063,0.017235723672108693,cov_diag,71
mu,0.19168153917396225,0.010376069535235065,cov,72
var,0.7888196906292767,0.013108692459506278,cov,72
mu,0.1903054093322845,0.013604722631343413,cov_diag,72
var,0.7895653465108843,0.01728326253023372,cov_diag,72
mu,0.21766089727698076,0.010142420389655314,cov,73
var,0.8069939294210339,0.01291418346903568,cov,73
mu,0.21728730026282064,0.013492682322006407,cov_diag,73
var,0.8082098374370508,0.016974642060532723,cov_diag,73
mu,0.24197882260922535,0.010313664933858406,cov,74
var,0.7901749132872864,0.013312499681738274,cov,74
mu,0.24016577166112066,0.013657535604036788,cov_diag,74
var,0.7862533227521016,0.01742129423932275,cov_diag,74
mu,0.2082501515309349,0.01012636313747826,cov,75
var,0.8057223913023938,0.012882277968105506,cov,75
mu,0.20825427059659335,0.013331676504556434,cov_diag,75
var,0.8047997885294499,0.016757661753278984,cov_diag,75
mu,0.21311426094648397,0.010119091822836317,cov,76
var,0.7905890728833372,0.012892524433075285,cov,76
mu,0.21339542823205648,0.013420447963707451,cov_diag,76
var,0.787238111416201,0.01678529285000013,cov_diag,76
mu,0.2260980679228911,0.010128127600460305,cov,77
var,0.7907672378872286,0.012872830193129294,cov,77
mu,0.22677452244564275,0.013582037507957303,cov_diag,77
var,0.7876807375437614,0.016888058549839952,cov_diag,77
mu,0.19582890582975887,0.01012014599917674,cov,78
var,0.7868251622874537,0.012957805914610761,cov,78
mu,0.193726209897996,0.013370564667439903,cov_diag,78
var,0.7831203802675168,0.017161382693554408,cov_diag,78
mu,0.21446740795267688,0.01018989270491844,cov,79
var,0.8074180779043955,0.012951801657910407,cov,79
mu,0.21428429789436487,0.01350188414434887,cov_diag,79
var,0.8050928490839879,0.016848109684064923,cov_diag,79
mu,0.21075571861350956,0.010203192630624188,cov,80
var,0.7821992943100405,0.012867696141613622,cov,80
mu,0.2105151135800119,0.013406574663756752,cov_diag,80
var,0.7818876967454557,0.016825047366281203,cov_diag,80
mu,0.21161327569201094,0.010048178189110834,cov,81
var,0.8020290618663657,0.012834121577695961,cov,81
mu,0.20672661361080072,0.013348139116555522,cov_diag,81
var,0.8006459386405242,0.0169555028037206,cov_diag,81
mu,0.21200205891397905,0.009975224425977442,cov,82
var,0.7971672330949459,0.012510689540363794,cov,82
mu,0.21441520973133096,0.013272022819957372,cov_diag,82
var,0.7954229282507346,0.016277670081665294,cov_diag,82
mu,0.20207020225526104,0.010259869063839949,cov,83
var,0.795715280352029,0.013226947071755223,cov,83
mu,0.19924034042857122,0.013486003765706236,cov_diag,83
var,0.7976935720483823,0.01747821877320754,cov_diag,83
mu,0.20850835915288107,0.010318428754726699,cov,84
var,0.794520393712656,0.01325421544186147,cov,84
mu,0.20706695156788674,0.01353667586746177,cov_diag,84
var,0.7943463819759831,0.017408761868282385,cov_diag,84
mu,0.20699854593992256,0.010296949716292907,cov,85
var,0.8086007014662107,0.013194549325419113,cov,85
mu,0.20796358777495497,0.01357757047404448,cov_diag,85
var,0.8056861437958486,0.017110125887673078,cov_diag,85
mu,0.21842894146993097,0.010121749747141008,cov,86
var,0.7954787730315871,0.012810421391086459,cov,86
mu,0.21753185533519506,0.013475081437032393,cov_diag,86
var,0.7897601152874004,0.01684867769673225,cov_diag,86
mu,0.20605393512166478,0.010315114055642843,cov,87
var,0.8084844389247126,0.01354285591856478,cov,87
mu,0.20210850481004916,0.013684799666840887,cov_diag,87
var,0.8048124324524514,0.018026319683181802,cov_diag,87
mu,0.2090541622434298,0.010344376131035286,cov,88
var,0.796666190890236,0.013162005172498853,cov,88
mu,0.20838100186808517,0.013638356915711263,cov_diag,88
var,0.7951120480172705,0.017095304722651753,cov_diag,88
mu,0.22547932161289577,0.010103092181552455,cov,89
var,0.7843812960757783,0.012940318541457356,cov,89
mu,0.22373077821755094,0.013371928231047504,cov_diag,89
var,0.7829932090409649,0.0169096437835348,cov_diag,89
mu,0.21124423338592357,0.010251917016780583,cov,90
var,0.7997169830142118,0.01308063347568156,cov,90
mu,0.2087086505441654,0.013513504011414823,cov_diag,90
var,0.8000584794926673,0.01711944124010808,cov_diag,90
mu,0.20486565154100378,0.010188566643706426,cov,91
var,0.7740304946017211,0.012992631173755261,cov,91
mu,0.2036772192811795,0.013434713961722439,cov_diag,91
var,0.7718865455058891,0.017104315284636015,cov_diag,91
mu,0.2218627096993319,0.010129376602727282,cov,92
var,0.7932227640445629,0.013135134979619293,cov,92
mu,0.22015352829369964,0.01342467154607429,cov_diag,92
var,0.7925624326980103,0.017375488936486567,cov_diag,92
mu,0.20815234942400002,0.010224435715817206,cov,93
var,0.7862466723459649,0.013060225848580955,cov,93
mu,0.20681062081074938,0.013457105688170419,cov_diag,93
var,0.7844299952411111,0.017206762350779056,cov_diag,93
mu,0.22311515262880202,0.010160182161571467,cov,94
var,0.7965107727935337,0.012952691423568597,cov,94
mu,0.22149293086978453,0.013539485333067614,cov_diag,94
var,0.7928332047831854,0.01691507017033365,cov_diag,94
mu,0.20292353652367034,0.010236816730040664,cov,95
var,0.7961927225741476,0.013139415092918893,cov,95
mu,0.2030336520006965,0.013608195001133,cov_diag,95
var,0.7909198890113006,0.01731372154284955,cov_diag,95
mu,0.2108490433956332,0.010188391989235235,cov,96
var,0.7942844263201103,0.01295849703232281,cov,96
mu,0.21095691593476298,0.013471608158439874,cov_diag,96
var,0.7935599224969425,0.016947990427877695,cov_diag,96
mu,0.20937884877472823,0.010048036235878015,cov,97
var,0.7865352063349499,0.012846740058746704,cov,97
mu,0.20767991670501526,0.013227683786539478,cov_diag,97
var,0.7860014653764947,0.01706032215869415,cov_diag,97
mu,0.20921431089787737,0.01014557409781038,cov,98
var,0.8001753779499707,0.01322028472345009,cov,98
mu,0.2072137485258057,0.013328160238390995,cov_diag,98
var,0.8010796841947988,0.017351068326161997,cov_diag,98
mu,0.20601207179064937,0.009882809197175137,cov,99
var,0.8018506981284078,0.01245194755257646,cov,99
mu,0.20654808094534743,0.013146153142859959,cov_diag,99
var,0.7943420275206212,0.016190436140093672,cov_diag,99
mu,0.2069527581438558,0.010058171244665487,cov,100
var,0.8099331164863139,0.01281563584958306,cov,100
mu,0.20623982531695584,0.01328864869156404,cov_diag,100
var,0.8054326011853371,0.016567586769460352,cov_diag,100
mu,0.21977438696583623,0.010198307196420607,cov,101
var,0.7766682599843778,0.013119763950251611,cov,101
mu,0.21932472597173894,0.013489490465609398,cov_diag,101
var,0.7725587750440449,0.017281759300199456,cov_diag,101
mu,0.20488025593497441,0.01024754945988951,cov,102
var,0.7961366462524136,0.013019061778328522,cov,102
mu,0.20427325094844204,0.013562917980803411,cov_diag,102
var,0.7923892872324622,0.016994538176646062,cov_diag,102
mu,0.21833324420511968,0.010051208634151019,cov,103
var,0.7999032337920211,0.012748553557528191,cov,103
mu,0.21839285212300688,0.013326742908058553,cov_diag,103
var,0.7964498178849768,0.016712443784302467,cov_diag,103
mu,0.21318998543640338,0.010237553361480215,cov,104
var,0.7981466735600032,0.013082336301296937,cov,104
mu,0.2114053206645035,0.013568168757252676,cov_diag,104
var,0.797136469079004,0.01724116467324222,cov_diag,104
mu,0.19277923030120664,0.010070724531287465,cov,105
var,0.8088221237528757,0.012822655889724838,cov,105
mu,0.19104244934096837,0.013253544157544941,cov_diag,105
var,0.8095891886229714,0.016798800905475267,cov_diag,105
mu,0.19835883836824586,0.00993656966551975,cov,106
var,0.7905688335149884,0.012642334492158668,cov,106
mu,0.19550236129092624,0.013160032967271739,cov_diag,106
var,0.7853777260063473,0.016786728154895986,cov_diag,106
mu,0.19573190037188104,0.010165852124431628,cov,107
var,0.7887824012022352,0.012793376086225071,cov,107
mu,0.19523298219474206,0.013451284107977695,cov_diag,107
var,0.7848307984732306,0.01675977845496424,cov_diag,107
mu,0.20831445110833047,0.010168525587457527,cov,108
var,0.7659950590801408,0.013099693856038031,cov,108
mu,0.2072661751687621,0.013264389912834679,cov_diag,108
var,0.7711009799467087,0.017316111436238218,cov_diag,108
mu,0.21012852238549914,0.010079066711193537,cov,109
var,0.7489996235110907,0.013047231239475793,cov,109
mu,0.20825543526356563,0.01334276572827061,cov_diag,109
var,0.7427190318303669,0.01734976337880135,cov_diag,109
mu,0.2010559550629922,0.010008534562847636,cov,110
var,0.8064118951255758,0.013057076639791979,cov,110
mu,0.20006508954158692,0.013249933232326748,cov_diag,110
var,0.8005067730239719,0.017309351667753874,cov_diag,110
mu,0.20995514563718737,0.01033528341779558,cov,111
var,0.8179373080058845,0.01326836053606926,cov,111
mu,0.21043048068388578,0.013524609809850928,cov_diag,111
var,0.8201862543359871,0.01744472757309331,cov_diag,111
mu,0.21679369564514014,0.010085196337186946,cov,112
var,0.8054031536688857,0.013005805089182611,cov,112
mu,0.2156402480261435,0.01332943405208561,cov_diag,112
var,0.8023899207739277,0.01697593459702343,cov_diag,112
mu,0.2107862172336027,0.010399643119189757,cov,113
var,0.7801947332473932,0.013266889466603225,cov,113
mu,0.2086281592780665,0.01371346468230559,cov_diag,113
var,0.7763664489360336,0.017510941295095735,cov_diag,113
mu,0.20849100346254476,0.009973479832134712,cov,114
var,0.7959460271104742,0.012870232366656398,cov,114
mu,0.20465933137821724,0.013090282842064788,cov_diag,114
var,0.7994652391059611,0.017013365819813896,cov_diag,114
mu,0.21447650456388512,0.010099187908644457,cov,115
var,0.7843844105210614,0.013035203689852806,cov,115
mu,0.21363910526696864,0.013263640502438208,cov_diag,115
var,0.7849916930461388,0.017313111143188207,cov_diag,115
mu,0.2054232255410077,0.010128731635142977,cov,116
var,0.7930436105359322,0.013204190495285793,cov,116
mu,0.20535348901686773,0.013328352730302405,cov_diag,116
var,0.7945323181833469,0.01752133078243023,cov_diag,116
mu,0.20415363754867671,0.010072854051783616,cov,117
var,0.8112583293534313,0.013029561877225924,cov,117
mu,0.20214342248845077,0.013245109482372886,cov_diag,117
var,0.8148413556957477,0.01710563050156487,cov_diag,117
mu,0.22929291344228436,0.010149362759599751,cov,118
var,0.7919468709162305,0.013068793476574964,cov,118
mu,0.22809576745700316,0.013506021274346686,cov_diag,118
var,0.7906553039776366,0.017236318007032996,cov_diag,118
mu,0.2051467042945942,0.010242036929788001,cov,119
var,0.8112985747996839,0.013275963507131672,cov,119
mu,0.20369338438460155,0.013326199373992006,cov_diag,119
var,0.8171484226600125,0.017344447203376627,cov_diag,119
mu,0.20074872350630957,0.010291228875993484,cov,120
var,0.8003893423957479,0.013141831856376312,cov,120
mu,0.19825488989643206,0.013564622195609104,cov_diag,120
var,0.7985092434179598,0.01720965808346029,cov_diag,120
mu,0.21441611372942046,0.00993953056858673,cov,121
var,0.7879176412353017,0.012669970493237774,cov,121
mu,0.21353956303126426,0.013046859554351855,cov_diag,121
var,0.7897169914501687,0.016724139339910432,cov_diag,121
mu,0.2091007736798042,0.010187645728730653,cov,122
var,0.8141624413514099,0.012913504119972694,cov,122
mu,0.20802809318044974,0.013392990880110462,cov_diag,122
var,0.8116659021310234,0.016842540276854678,cov_diag,122
mu,0.21877909043497243,0.009940870071996101,cov,123
var,0.7974847009783008,0.012883029453132007,cov,123
mu,0.21566189950205655,0.013049463480957818,cov_diag,123
var,0.8012804583348174,0.016958953214874187,cov_diag,123
mu,0.20432208177467967,0.010295723539927573,cov,124
var,0.8153639284046774,0.013447152662803656,cov,124
mu,0.20050197327545072,0.013542708825930002,cov_diag,124
var,0.8166155697475536,0.01774071099708907,cov_diag,124
mu,0.19665497996731388,0.010193000872892564,cov,125
var,0.7999085182534604,0.013033712812168662,cov,125
mu,0.19569200754059954,0.013418952441691495,cov_diag,125
var,0.8006250800499017,0.01700107214541396,cov_diag,125
mu,0.21664760835062316,0.01021608017241504,cov,126
var,0.7916502448195016,0.013191430772114423,cov,126
mu,0.21686846135081925,0.01348923563100577,cov_diag,126
var,0.7864174503732602,0.017197105200871064,cov_diag,126
mu,0.21039350079930613,0.010334077724095957,cov,127
var,0.7874840663729555,0.013377532770893073,cov,127
mu,0.20836702652976918,0.013636481011406312,cov_diag,127
var,0.7878916549867123,0.01779057598270939,cov_diag,127
mu,0.2037302444506596,0.01026429988867684,cov,128
var,0.7914957000877749,0.013627418640480445,cov,128
mu,0.2020170888087071,0.01357546203562974,cov_diag,128
var,0.7904419383301825,0.018269372312944607,cov_diag,128
mu,0.2085767170597242,0.010217921406722088,cov,129
