Parameter,Value,Error,Fit_Type,Bootstrap_Index
mu,0.17120920964651257,0.020141653797863358,cov_diag,9
var,0.8300578486437417,0.02686250822463803,cov_diag,9
mu,0.20521127060372726,0.013125477625791047,cov,10
var,0.8184348234022643,0.02044888100172253,cov,10
mu,0.2057378807133774,0.020385451674753696,cov_diag,10
var,0.8235548720516516,0.02651251569191246,cov_diag,10
mu,0.20476970414916426,0.012775371103498988,cov,11
var,0.8320588764658365,0.020074021026380968,cov,11
mu,0.19453135637972235,0.020190724513024418,cov_diag,11
var,0.8175928370985561,0.02660706611227371,cov_diag,11
mu,0.181805513036734,0.012920909627963658,cov,12
var,0.8375392180046148,0.020523272469637244,cov,12
mu,0.18875661328598367,0.02010598109393594,cov_diag,12
var,0.8457046272208452,0.027102320664230496,cov_diag,12
mu,0.19962119547275597,0.012670111471811574,cov,13
var,0.8127559527111637,0.020082081280268546,cov,13
mu,0.20047402292666575,0.01949159501084876,cov_diag,13
var,0.8162193571176829,0.026092536432975894,cov_diag,13
mu,0.20596725424548634,0.013097843820935704,cov,14
var,0.8307600744181662,0.020806649881603335,cov,14
mu,0.21391661379783591,0.020128464174589702,cov_diag,14
var,0.8416244411463241,0.02711549810567385,cov_diag,14
mu,0.17406602663009166,0.012643835522224369,cov,15
var,0.8069535056281971,0.02001284787587238,cov,15
mu,0.17980537370122385,0.01922791188016646,cov_diag,15
var,0.8187657342622391,0.026065411121241746,cov_diag,15
mu,0.19451275359626574,0.012887937270532843,cov,16
var,0.8352183058461453,0.021198783395516826,cov,16
mu,0.20531537845488984,0.02005161863665796,cov_diag,16
var,0.8378238190346488,0.028275765761169705,cov_diag,16
mu,0.20625386068666707,0.012994654772609976,cov,17
var,0.8315720811269623,0.021144671424531306,cov,17
mu,0.21512231324070846,0.02002507980744616,cov_diag,17
var,0.8406172120239419,0.02778522208154007,cov_diag,17
mu,0.22696622941335662,0.012832321821665865,cov,18
var,0.794991248523714,0.02002891896013056,cov,18
mu,0.2272889059389113,0.01961759029421591,cov_diag,18
var,0.8014795073858183,0.026094239463690796,cov_diag,18
mu,0.1866859632417826,0.012870096430836123,cov,19
var,0.7982535296856671,0.02044994729272904,cov,19
mu,0.1941333025387595,0.019962140033617758,cov_diag,19
var,0.8005593723583488,0.02675441664405467,cov_diag,19
mu,0.19292784879662966,0.012961188373292047,cov,20
var,0.819290648583024,0.02036034597026258,cov,20
mu,0.1907235917727251,0.020102713049773204,cov_diag,20
var,0.8189475900017852,0.026501797446581443,cov_diag,20
mu,0.20620499384792235,0.012966496858280326,cov,21
var,0.8557702201773736,0.02062229224618395,cov,21
mu,0.19659009932275004,0.02034471803020743,cov_diag,21
var,0.848360303973403,0.026996844927279235,cov_diag,21
mu,0.1985857480614666,0.013103010611215722,cov,22
var,0.8928200344683547,0.021584400485004932,cov,22
mu,0.20648225647991644,0.021003964112658525,cov_diag,22
var,0.891494391074235,0.02907216012237545,cov_diag,22
mu,0.21780373899316194,0.012730347917713042,cov,23
var,0.8486239153308891,0.02025416019343228,cov,23
mu,0.22114949130239062,0.01975062569337539,cov_diag,23
var,0.8541362709408227,0.02646786598579048,cov_diag,23
mu,0.21584669820223407,0.012675409800517833,cov,24
var,0.8000179972218674,0.019889557335954006,cov,24
mu,0.21816810982246188,0.019568841088600852,cov_diag,24
var,0.8029767100484689,0.025697154539095945,cov_diag,24
mu,0.21070230111356222,0.013016912185577656,cov,25
var,0.8108601002869804,0.020601565044311272,cov,25
mu,0.2122727364180096,0.02000934605941223,cov_diag,25
var,0.8124068034458753,0.026651570835918532,cov_diag,25
mu,0.21363218875634402,0.01306142479291578,cov,26
var,0.8166265994716786,0.02058493862714991,cov,26
mu,0.211143851704838,0.02011920267035574,cov_diag,26
var,0.8176440942045451,0.026662394937669687,cov_diag,26
mu,0.2173850545148932,0.012753089968129967,cov,27
var,0.8077330841887332,0.020087548174796705,cov,27
mu,0.22264356787267656,0.019601094917553255,cov_diag,27
var,0.8133708294304978,0.026067030387405637,cov_diag,27
mu,0.19587365675654056,0.012920482478952213,cov,28
var,0.818338943776254,0.02015610495422695,cov,28
mu,0.19051113287570184,0.020165233634757706,cov_diag,28
var,0.8131131321190886,0.02624026104223948,cov_diag,28
mu,0.2076614799036196,0.012759139537907863,cov,29
var,0.7986716449954104,0.01966700796800913,cov,29
mu,0.20415320353151917,0.01995655749119933,cov_diag,29
var,0.7918330417795254,0.02551458469967216,cov_diag,29
mu,0.19396042004894343,0.012944453496684358,cov,30
var,0.829660643828523,0.020365078817495972,cov,30
mu,0.19049303229034364,0.020245133126949477,cov_diag,30
var,0.8190180978421701,0.026719923301652283,cov_diag,30
mu,0.1898256351517796,0.012992024593377656,cov,31
var,0.8482447238295241,0.020948875835072548,cov,31
mu,0.19702755104573436,0.020197412447493943,cov_diag,31
var,0.8580853698765735,0.02749851476164444,cov_diag,31
mu,0.20019188314083514,0.012770132056083542,cov,32
var,0.8172864595776391,0.02033010120369254,cov,32
mu,0.19968810173851012,0.020168938617174833,cov_diag,32
var,0.8063560552911468,0.026759622641230076,cov_diag,32
mu,0.2126391935897846,0.012682540270599844,cov,33
var,0.8227646195792513,0.019894274081595803,cov,33
mu,0.20767653796546126,0.019859482459362355,cov_diag,33
var,0.815110552547709,0.025669490090147164,cov_diag,33
mu,0.19485255234185758,0.013045184950044785,cov,34
var,0.8313356590292652,0.02026644629170079,cov,34
mu,0.1932907105683994,0.02041779880307977,cov_diag,34
var,0.8273237640770272,0.026458996384550414,cov_diag,34
mu,0.18658789968131365,0.012999596733087593,cov,35
var,0.806193915231365,0.020781726179345827,cov,35
mu,0.18691835212002503,0.02003279384248162,cov_diag,35
var,0.8028122907710675,0.02713969606555116,cov_diag,35
mu,0.1990142670842164,0.01287511234450693,cov,36
var,0.8315109330090039,0.02044933066055556,cov,36
mu,0.19595777850127835,0.01976764482148912,cov_diag,36
var,0.8316043414646912,0.026513871714001103,cov_diag,36
mu,0.20094427843323387,0.012737127630190151,cov,37
var,0.824437805996647,0.02026293446637594,cov,37
mu,0.2048937887640169,0.019348439562976754,cov_diag,37
var,0.8386820364305739,0.026302017398042384,cov_diag,37
mu,0.20232388672953008,0.012859052176963722,cov,38
var,0.8185990300650869,0.02034207476143824,cov,38
mu,0.19979642855446708,0.01998879787727642,cov_diag,38
var,0.8157613371412683,0.026552141375321206,cov_diag,38
mu,0.21281505193022077,0.013233581679883966,cov,39
var,0.8160661693362234,0.02083080581534763,cov,39
mu,0.21890922112950234,0.019991486945900888,cov_diag,39
var,0.8280394390850238,0.026942702015768063,cov_diag,39
mu,0.2117922058790747,0.013050476228795564,cov,40
var,0.819045916618877,0.020687151168828046,cov,40
mu,0.22006528655674973,0.019911625642172085,cov_diag,40
var,0.8256103893217054,0.027082277516680152,cov_diag,40
mu,0.19290516345573794,0.012949121856697568,cov,41
var,0.8572365197312218,0.020743766295552937,cov,41
mu,0.1954454082918804,0.019985232829062963,cov_diag,41
var,0.8640553037571511,0.027025108517413448,cov_diag,41
mu,0.19858194000723176,0.013042301129689534,cov,42
var,0.8399654253323728,0.020599605552356865,cov,42
mu,0.19275637572420978,0.02016939878995683,cov_diag,42
var,0.8356459557694836,0.026818849203284752,cov_diag,42
mu,0.1972419045200603,0.012999276407571833,cov,43
var,0.831076726387524,0.02032658460180138,cov,43
mu,0.19915371913456728,0.019976894218753004,cov_diag,43
var,0.8373406694074718,0.02633206087976986,cov_diag,43
mu,0.2165205357959898,0.013003723327542042,cov,44
var,0.8206594220363609,0.020583288803378213,cov,44
mu,0.21625607726727702,0.020107833416593477,cov_diag,44
var,0.8236426382678399,0.026652822325656605,cov_diag,44
mu,0.21409624689682674,0.012865515346468712,cov,45
var,0.8092185455800729,0.020458147301200283,cov,45
mu,0.21193328982172113,0.020037535065236985,cov_diag,45
var,0.7990444997372228,0.026694456395994832,cov_diag,45
mu,0.18922706072307302,0.01318762111143649,cov,46
var,0.8203664009997368,0.020950149090378352,cov,46
mu,0.19249783498074435,0.02029221686890915,cov_diag,46
var,0.8204092382652066,0.027561645173543883,cov_diag,46
mu,0.22369934358752472,0.01292628743069368,cov,47
var,0.8056091897108579,0.021115275206747216,cov,47
mu,0.2265729287151359,0.020011869854984293,cov_diag,47
var,0.8095078810831545,0.02793067758271951,cov_diag,47
mu,0.23820028319192635,0.012661306818803855,cov,48
var,0.8090473280600868,0.019992596913972212,cov,48
mu,0.23854299185342326,0.019670138837327687,cov_diag,48
var,0.8044814078316457,0.025907333576970618,cov_diag,48
mu,0.20380970246796698,0.012868693473361378,cov,49
var,0.8162674854660789,0.020038656277849683,cov,49
mu,0.20285919227631485,0.01990538882042136,cov_diag,49
var,0.8211829370429989,0.02594813484275862,cov_diag,49
mu,0.20295056742589487,0.013038745138363495,cov,50
var,0.8193764762963295,0.02065519691661139,cov,50
mu,0.20630911259949586,0.020517823301978867,cov_diag,50
var,0.8154067007967472,0.02711466359427858,cov_diag,50
mu,0.191036496491484,0.012877983051629368,cov,51
var,0.7849115760925093,0.019911639529643976,cov,51
mu,0.1903978549647924,0.02005974264252788,cov_diag,51
var,0.7835451475393935,0.025962728044589108,cov_diag,51
mu,0.1908033971321562,0.012735933067761386,cov,52
var,0.8322988701150534,0.02027797547942522,cov,52
mu,0.18941762304652227,0.019953034141809416,cov_diag,52
var,0.823327307940301,0.026638982217835633,cov_diag,52
mu,0.19078734740255482,0.013019008810822224,cov,53
var,0.8157478896236213,0.020656773974798287,cov,53
mu,0.1808383887624941,0.02048525240428541,cov_diag,53
var,0.7973059424052963,0.027377977679657432,cov_diag,53
mu,0.21045975292947988,0.012854612424244467,cov,54
var,0.8108724428572767,0.020310568107175467,cov,54
mu,0.21257843577272317,0.01979877580509402,cov_diag,54
var,0.8112085456322434,0.026470910570248966,cov_diag,54
mu,0.21162742540028662,0.012839009695910753,cov,55
var,0.8097965327532488,0.020639592721491615,cov,55
mu,0.21730682784059155,0.019467436075178084,cov_diag,55
var,0.8240130411682307,0.02677673171139997,cov_diag,55
mu,0.1928745639996506,0.012960735858105565,cov,56
var,0.8142727806855348,0.01985616488058745,cov,56
mu,0.193886317753797,0.02009920901879698,cov_diag,56
var,0.8189806181711219,0.02558953975289057,cov_diag,56
mu,0.20082254695576118,0.01270966319786141,cov,57
var,0.804978738693476,0.019527536120014153,cov,57
mu,0.1986953006912239,0.01985293493446482,cov_diag,57
var,0.8074481928688987,0.025297560652384934,cov_diag,57
mu,0.21626507429990682,0.01262626536936518,cov,58
var,0.8184627690098419,0.020152512401559037,cov,58
mu,0.21786339045630598,0.019366741424902818,cov_diag,58
var,0.8267136126160808,0.025980473363199315,cov_diag,58
mu,0.17313806321767175,0.01293091320937857,cov,59
var,0.8273757032401042,0.020265043334913163,cov,59
mu,0.18006674649506765,0.020162850090122607,cov_diag,59
var,0.8298916481347353,0.026428089130559062,cov_diag,59
mu,0.21957093971961597,0.01311553857381906,cov,60
var,0.8901235061825206,0.020493413491291364,cov,60
mu,0.21339862508562435,0.02049262302335924,cov_diag,60
var,0.8828695767038829,0.026587365903271026,cov_diag,60
mu,0.21490361596583482,0.012757161300378477,cov,61
var,0.8396876612394318,0.019820772537318607,cov,61
mu,0.21277726487389947,0.0197059192128347,cov_diag,61
var,0.8477979685288697,0.025716330426012977,cov_diag,61
mu,0.20762155823361217,0.012902574560972147,cov,62
var,0.8230904399904135,0.020720552803738138,cov,62
mu,0.20408269478256222,0.02015224493811224,cov_diag,62
var,0.8077381772221471,0.02722973726888147,cov_diag,62
mu,0.227733668859026,0.012766555103156043,cov,63
var,0.8305544191809845,0.020213912234889653,cov,63
mu,0.21872300745563525,0.0200174123074532,cov_diag,63
var,0.8174782508997523,0.026387533274267048,cov_diag,63
mu,0.19980993125420782,0.013134351349177974,cov,64
var,0.8220939586132086,0.02068863182622739,cov,64
mu,0.2041493212712131,0.020281278615615805,cov_diag,64
var,0.8271952015983763,0.026912402130077968,cov_diag,64
mu,0.20279221548448936,0.013075854280645394,cov,65
var,0.8135524507932701,0.02063768492155906,cov,65
mu,0.20036513357789704,0.02024576308488454,cov_diag,65
var,0.8078900063904084,0.02681694043895231,cov_diag,65
mu,0.1662664505923095,0.012967306687160314,cov,66
var,0.7705048268513782,0.02022234076890197,cov,66
mu,0.16337702749518251,0.019947775215745797,cov_diag,66
var,0.7688264559511858,0.026214183010677714,cov_diag,66
mu,0.21440164178077456,0.012841861959325846,cov,67
var,0.8333731579141556,0.02077322497488887,cov,67
mu,0.22470784517155704,0.02021753779107553,cov_diag,67
var,0.8339950842120923,0.02770982461574983,cov_diag,67
mu,0.21647242712408327,0.013032928092586802,cov,68
var,0.843931420675756,0.02044462548459776,cov,68
mu,0.22041765363629373,0.020090258779557297,cov_diag,68
var,0.8505721929798353,0.02657621785302659,cov_diag,68
mu,0.2117300427322977,0.012881483020073334,cov,69
var,0.8179211532385985,0.020170754805854257,cov,69
mu,0.20541261962679758,0.020037871121995145,cov_diag,69
var,0.8076104549545124,0.026272609946049217,cov_diag,69
mu,0.21738472934779493,0.013209822880677277,cov,70
var,0.8038296138158662,0.020740500396614014,cov,70
mu,0.2224261270564856,0.01993164097558003,cov_diag,70
var,0.8136264162500068,0.02655206766014774,cov_diag,70
mu,0.2096340832105479,0.012759298977361378,cov,71
var,0.7900809743845661,0.02015771352846642,cov,71
mu,0.2095842667892537,0.01979069949138019,cov_diag,71
var,0.7857425884986051,0.026232433139432326,cov_diag,71
mu,0.1871548805883224,0.013215330715349046,cov,72
var,0.8329221839802028,0.020720708093189242,cov,72
mu,0.19039242548837035,0.020420846053489775,cov_diag,72
var,0.8410057337122322,0.027026705401781374,cov_diag,72
mu,0.2152452815310318,0.013081126766389978,cov,73
var,0.8177611091796392,0.02000385152939032,cov,73
mu,0.21434814844066846,0.0200414434224099,cov_diag,73
var,0.8170354832404662,0.02571103980394057,cov_diag,73
mu,0.24569990986964105,0.01307041129887117,cov,74
var,0.8244515310319331,0.020168312596183433,cov,74
mu,0.24263697764882072,0.020494076953517612,cov_diag,74
var,0.8205604462052312,0.0260176386148119,cov_diag,74
mu,0.2008750056164319,0.012811593971940047,cov,75
var,0.8510834812144372,0.02008992923065918,cov,75
mu,0.2007297564072449,0.019672886363908605,cov_diag,75
var,0.854644254145332,0.02585794276546922,cov_diag,75
mu,0.2151724204564843,0.01294072225978431,cov,76
var,0.8061309468078943,0.01992117844774963,cov,76
mu,0.21667484181609997,0.01987813029045196,cov_diag,76
var,0.8116730583330533,0.025603222331138212,cov_diag,76
mu,0.2354529775049137,0.012954620746095573,cov,77
var,0.8443143739494441,0.020281153197065506,cov,77
mu,0.2354986714255152,0.02017636674351433,cov_diag,77
var,0.8459288274906048,0.02628020779210663,cov_diag,77
mu,0.18116861263715112,0.012857927155806864,cov,78
var,0.8180248661731463,0.020296423398419403,cov,78
mu,0.1818624684681866,0.019866217158271554,cov_diag,78
var,0.8164927332337524,0.026580828443258615,cov_diag,78
mu,0.2074195935125581,0.012997600936458716,cov,79
var,0.829857328906034,0.020399014164680238,cov,79
mu,0.2092607531986853,0.020048219620669758,cov_diag,79
var,0.8309461785095564,0.026466705561985885,cov_diag,79
mu,0.20026724386578884,0.01289991890859929,cov,80
var,0.7892358441225705,0.02030547113281562,cov,80
mu,0.20042139641413392,0.01980952438412313,cov_diag,80
var,0.7927161351493189,0.026259093270747266,cov_diag,80
mu,0.1945704211677153,0.012822335794645649,cov,81
var,0.833543306652374,0.020207758611522807,cov,81
mu,0.19290228208310806,0.0198310366413056,cov_diag,81
var,0.8360650277944466,0.026424368853916615,cov_diag,81
mu,0.2063569403467926,0.012744007947925682,cov,82
var,0.811023581989761,0.01992995428674989,cov,82
mu,0.20318624096576832,0.019864377224800212,cov_diag,82
var,0.8087832024497484,0.02592612797711149,cov_diag,82
mu,0.19407761324310566,0.013048976924549904,cov,83
var,0.8303116402327596,0.020447598882429783,cov,83
mu,0.19005756964597365,0.020336573537112452,cov_diag,83
var,0.8310490212012144,0.02671238277842992,cov_diag,83
mu,0.19756011419024305,0.013160329332990005,cov,84
var,0.8501297301157049,0.02120624936955593,cov,84
mu,0.1997688900110383,0.020284275328986287,cov_diag,84
var,0.854039574317608,0.02770055533312637,cov_diag,84
mu,0.20284968476661333,0.013118283553004236,cov,85
var,0.8483649738941149,0.020445069706218302,cov,85
mu,0.2029236729384312,0.020544232773530874,cov_diag,85
var,0.8481468094174814,0.026384796332849618,cov_diag,85
mu,0.21216907122142847,0.013089586387167522,cov,86
var,0.8333100914830968,0.02065272533928336,cov,86
mu,0.21175914614066588,0.02009322476164998,cov_diag,86
var,0.8331030224477038,0.02682185582565491,cov_diag,86
mu,0.19902697890017038,0.013113144915021437,cov,87
var,0.8142472180216106,0.020796800443814236,cov,87
mu,0.19591444904468833,0.020534463079085047,cov_diag,87
var,0.8030034826815615,0.027267799531523897,cov_diag,87
mu,0.1809671914973142,0.01311767027668205,cov,88
var,0.8266696424915089,0.020486136730214776,cov,88
mu,0.186396291273302,0.020212333122421385,cov_diag,88
var,0.8343172790819063,0.026721662358003793,cov_diag,88
mu,0.2143436219447983,0.012968536003416584,cov,89
var,0.8142684708951868,0.020112707645389288,cov,89
mu,0.21090261815346714,0.02007552189961892,cov_diag,89
var,0.8122610462220023,0.025930456293615418,cov_diag,89
mu,0.20089481012189223,0.013013236504990082,cov,90
var,0.8156515501274353,0.02031356734299106,cov,90
mu,0.20264797679666421,0.020169968314764322,cov_diag,90
var,0.8216095002464876,0.026353582863602242,cov_diag,90
mu,0.200248674107109,0.012947683528629801,cov,91
var,0.8049912739888224,0.020399222086829073,cov,91
mu,0.19968713838107033,0.020249188462578577,cov_diag,91
var,0.799147601433436,0.026654911743370344,cov_diag,91
mu,0.21140312033600914,0.01292436939085422,cov,92
var,0.793660356251805,0.020302166837182493,cov,92
mu,0.2146301630257735,0.01999181198173353,cov_diag,92
var,0.79462466981603,0.026408874973301702,cov_diag,92
mu,0.21630431744479803,0.013105288204175673,cov,93
var,0.8362401784931396,0.02078855483002487,cov,93
mu,0.21697798781433514,0.02013037595718518,cov_diag,93
var,0.8330433712980413,0.027003360091038774,cov_diag,93
mu,0.21327445225479127,0.013063747868990627,cov,94
var,0.8189795677548508,0.020365143841453038,cov,94
mu,0.2139755636331335,0.020131230085559285,cov_diag,94
var,0.821184278911128,0.026288412092210438,cov_diag,94
mu,0.2029529423324507,0.013050630393360364,cov,95
var,0.8479589452485942,0.02074031567456453,cov,95
mu,0.20063990954184582,0.020678386160164736,cov_diag,95
var,0.832063822250728,0.027399650604489168,cov_diag,95
mu,0.2121929211845717,0.01300805960976151,cov,96
var,0.8185945718491776,0.020617079902591352,cov,96
mu,0.2097986367622509,0.02004884194395973,cov_diag,96
var,0.8136065887073396,0.02671275824682666,cov_diag,96
mu,0.19410345961545436,0.012731483224081236,cov,97
var,0.8116989704981776,0.019821667386947947,cov,97
mu,0.18701864570736276,0.019956113468756278,cov_diag,97
var,0.8066397996347678,0.025884286552692228,cov_diag,97
mu,0.20328128272849288,0.012911047207287465,cov,98
var,0.8298642873123219,0.02067225489678418,cov,98
mu,0.20376205954122853,0.020202747430762894,cov_diag,98
var,0.8274291839774226,0.02701473603023395,cov_diag,98
mu,0.1923622269415507,0.012545954864063597,cov,99
var,0.8184281296352752,0.019426312769804412,cov,99
mu,0.19203127656908392,0.0194885152434688,cov_diag,99
var,0.8190635379429426,0.025255470850540883,cov_diag,99
mu,0.1970315667512794,0.01271308157614496,cov,100
var,0.8150087782545733,0.019603398852553175,cov,100
mu,0.1950710616835076,0.019732035078534445,cov_diag,100
var,0.8174908512629226,0.025403460529670255,cov_diag,100
mu,0.22761032310130042,0.013035282423404772,cov,101
var,0.8098239003490744,0.020790724828503818,cov,101
mu,0.2244201880735835,0.02028439012582319,cov_diag,101
var,0.7992993675470162,0.02727838934216808,cov_diag,101
mu,0.1980185768562246,0.013073870046687112,cov,102
var,0.8214428380358167,0.020203753612053912,cov,102
mu,0.19034683577889766,0.020579433163460975,cov_diag,102
var,0.8042201389939261,0.02631056085769544,cov_diag,102
mu,0.2122282394726703,0.012941221954296103,cov,103
var,0.8156410338540553,0.020525948251813888,cov,103
mu,0.21360204365944704,0.01964483071617248,cov_diag,103
var,0.8227672351975699,0.02670367969864082,cov_diag,103
mu,0.20245638936587002,0.013108562152656078,cov,104
var,0.8445910391858463,0.020808876332268657,cov,104
mu,0.20160105772608478,0.020351968913640103,cov_diag,104
var,0.8452057614010354,0.02712055562180401,cov_diag,104
mu,0.18698900373261804,0.012865451284530255,cov,105
var,0.839927866297266,0.01991907464223318,cov,105
mu,0.18296333897712633,0.020045501441366614,cov_diag,105
var,0.8357242741352082,0.026036869768118642,cov_diag,105
mu,0.18124068458254508,0.01260872532844312,cov,106
var,0.8286977728510586,0.019827367939691497,cov,106
mu,0.1771663075300747,0.01988923950234717,cov_diag,106
var,0.8170193770197753,0.02621157055479616,cov_diag,106
mu,0.18657042697003934,0.012900631853156557,cov,107
var,0.8100832221360359,0.019910512078971113,cov,107
mu,0.18154628751296537,0.020315062002410917,cov_diag,107
var,0.8045700473426313,0.026031598242657637,cov_diag,107
mu,0.19072343703652142,0.012899397399042856,cov,108
var,0.7961659842737389,0.020459346250103032,cov,108
mu,0.19506177931791854,0.019925694833828618,cov_diag,108
var,0.800583775307247,0.02668244882592381,cov_diag,108
mu,0.19362994370265807,0.012832667722385347,cov,109
var,0.7729862834218105,0.020356748210931384,cov,109
mu,0.18858724173509303,0.019865191482414262,cov_diag,109
var,0.7567939784348983,0.026636901421502747,cov_diag,109
mu,0.18740446723067522,0.012775898199704814,cov,110
var,0.8273971677325503,0.020199174366919412,cov,110
mu,0.18738774671929995,0.020249799610304965,cov_diag,110
var,0.8133502719030967,0.027006059721009716,cov_diag,110
mu,0.20301483574279305,0.013040198998654206,cov,111
var,0.8278215287152874,0.02038509357199899,cov,111
mu,0.20000453654373718,0.02030969414703448,cov_diag,111
var,0.8280159947851108,0.02656866625611417,cov_diag,111
mu,0.21464190571874078,0.012839336379749657,cov,112
var,0.8142594838787971,0.020202610574018023,cov,112
mu,0.21645433636608913,0.019742696286506316,cov_diag,112
var,0.8131689334819155,0.026487884239080446,cov_diag,112
mu,0.21095985264598818,0.01316226843003711,cov,113
var,0.7989933253802324,0.02075887635066523,cov,113
mu,0.21236273159829583,0.0204271752209018,cov_diag,113
var,0.8024742216932984,0.026809548407702857,cov_diag,113
mu,0.19923144211992136,0.012643077811809813,cov,114
var,0.8208613777274862,0.020109084599842585,cov,114
mu,0.2036063074777766,0.019807324432676045,cov_diag,114
var,0.8177462644220245,0.026354040520065704,cov_diag,114
mu,0.21027849544042101,0.012809077198096123,cov,115
var,0.7997210618295169,0.020046671868035364,cov,115
mu,0.2133144526779393,0.019589494610476953,cov_diag,115
var,0.8040991816239337,0.02570196620358055,cov_diag,115
mu,0.2036652927743678,0.012772178351408854,cov,116
var,0.7850902745395587,0.01991964021313157,cov,116
mu,0.19957755335808283,0.019891011705924763,cov_diag,116
var,0.7755901070680704,0.025943524707746114,cov_diag,116
mu,0.20167364838700094,0.012862281974281062,cov,117
var,0.8344617444954957,0.020672127487607057,cov,117
mu,0.20476530278153185,0.01968587949388791,cov_diag,117
var,0.8458537853959319,0.026903916763114207,cov_diag,117
mu,0.2207908854588689,0.012895551506894025,cov,118
var,0.8230606461574653,0.020458256249360308,cov,118
mu,0.22059540266904573,0.020098289909228996,cov_diag,118
var,0.8241171533273466,0.02655542447552514,cov_diag,118
mu,0.20471758022449518,0.012959009804725294,cov,119
var,0.8177966138917954,0.020969151967360735,cov,119
mu,0.2120419039286872,0.019619084797150663,cov_diag,119
var,0.8336961493971737,0.02738786413201453,cov_diag,119
mu,0.1863938074294901,0.013067677256016869,cov,120
var,0.8325284159128274,0.02053551410823111,cov,120
mu,0.18739678898027642,0.020239306699269013,cov_diag,120
var,0.8378606538312392,0.026824711769744596,cov_diag,120
mu,0.21272192568905987,0.012728653844982188,cov,121
var,0.8174614761855116,0.01993013919412761,cov,121
mu,0.220686896659185,0.019134028166534162,cov_diag,121
var,0.8311335624886924,0.025534951168014464,cov_diag,121
mu,0.21455920467466932,0.013008850201926053,cov,122
var,0.8509063041682371,0.020507295216258173,cov,122
mu,0.2217547307273059,0.019872624656751877,cov_diag,122
var,0.8643047356728111,0.026887135889646963,cov_diag,122
mu,0.20643324827968418,0.012605790880659301,cov,123
var,0.8177405000806948,0.020092685763125583,cov,123
mu,0.20916406435230794,0.019385904455813566,cov_diag,123
var,0.827398460023671,0.026223799468925366,cov_diag,123
mu,0.2087002586077734,0.013078561235148094,cov,124
var,0.8418105154284975,0.02082110241116299,cov,124
mu,0.20783335047191773,0.020216906336775586,cov_diag,124
var,0.8422325492366299,0.027104179335561987,cov_diag,124
mu,0.18964325848447747,0.01294508246442237,cov,125
var,0.8180607528512072,0.0201046255082468,cov,125
mu,0.19386072393618098,0.019969116998789317,cov_diag,125
var,0.8260112663211224,0.026100039209952755,cov_diag,125
mu,0.20756162568532965,0.013013602513811028,cov,126
var,0.8175863485746709,0.02066604921181909,cov,126
mu,0.2062739797014816,0.020263802274109177,cov_diag,126
var,0.8141591723185041,0.02696751956396978,cov_diag,126
mu,0.2014044938583136,0.013103193967652462,cov,127
var,0.8138921065469524,0.020397067521502804,cov,127
mu,0.2001216897186503,0.020483841789137664,cov_diag,127
var,0.8144333637030658,0.026590210456024287,cov_diag,127
mu,0.19698219977112452,0.013110788683050803,cov,128
var,0.8135308665127511,0.02153489046214679,cov,128
mu,0.18922336878628787,0.020575650651582872,cov_diag,128
var,0.7939783674324054,0.02900420239305659,cov_diag,128
mu,0.201835593433766,0.012944894470509645,cov,129
