Parameter,Value,Error,Fit_Type,Bootstrap_Index
mu,0.2266376097207913,0.01544873843514788,cov,27
var,0.8200788565721974,0.02323772857413788,cov,27
mu,0.21701091586610582,0.026832648290140447,cov_diag,27
var,0.803860814457176,0.031028922215334386,cov_diag,27
mu,0.19964451548140708,0.01576414287139073,cov,28
var,0.8238294226939958,0.0228497438815103,cov,28
mu,0.19321842266217987,0.027056076358066537,cov_diag,28
var,0.810224904006056,0.030070985463558873,cov_diag,28
mu,0.2029537371604146,0.015620125953248335,cov,29
var,0.7999769007201413,0.02273193656271861,cov,29
mu,0.18792010612712398,0.027171129787457973,cov_diag,29
var,0.7836900533332225,0.029855324364222616,cov_diag,29
mu,0.19073151025405824,0.015782082367873058,cov,30
var,0.850138299244354,0.023174762950304333,cov,30
mu,0.1715847555981496,0.027641391177846985,cov_diag,30
var,0.8275343437712486,0.03082131985250095,cov_diag,30
mu,0.1861531061524698,0.015716535977192816,cov,31
var,0.8440463984624319,0.023459269044754948,cov,31
mu,0.1931570961928757,0.02657780645407848,cov_diag,31
var,0.8501345615852823,0.030172074826121324,cov_diag,31
mu,0.20739073536234262,0.01554132590737497,cov,32
var,0.8548591037668941,0.02366709569915588,cov,32
mu,0.20567066655245111,0.026809354016829323,cov_diag,32
var,0.8396124638095909,0.031644123803860696,cov_diag,32
mu,0.2197470136213264,0.015411470915427486,cov,33
var,0.8311218420792724,0.02228455536450452,cov,33
mu,0.21294905362242397,0.026088231807445718,cov_diag,33
var,0.8242044480695774,0.028980785346340545,cov_diag,33
mu,0.20895594280018787,0.015869729528550213,cov,34
var,0.8411730731575969,0.022824713915369974,cov,34
mu,0.19717111955713268,0.027490346028786552,cov_diag,34
var,0.8252287325589996,0.030070993809870564,cov_diag,34
mu,0.17901501084466925,0.01568491658743566,cov,35
var,0.7875529652156413,0.02345471367753139,cov,35
mu,0.17441782996583208,0.02660153102121016,cov_diag,35
var,0.7789767897114888,0.03005832131250265,cov_diag,35
mu,0.19291393822913033,0.015545010416759725,cov,36
var,0.8139884731805175,0.023030694912999555,cov,36
mu,0.18925076697584958,0.026084028071096773,cov_diag,36
var,0.8080834438350532,0.029594579395851427,cov_diag,36
mu,0.19270175682635446,0.015339675535465431,cov,37
var,0.8306134298768427,0.023063395295108643,cov,37
mu,0.1938524786289337,0.024984884025542033,cov_diag,37
var,0.837625183532054,0.028912230979270214,cov_diag,37
mu,0.19263037020181834,0.01571017603902193,cov,38
var,0.8235699112988147,0.023427418477367366,cov,38
mu,0.17908117513000416,0.0265277308619085,cov_diag,38
var,0.8065058596353457,0.030400327902059668,cov_diag,38
mu,0.21409344546642692,0.015859907949484907,cov,39
var,0.8366817837843625,0.023967658411809423,cov,39
mu,0.220854213579762,0.02563487848892252,cov_diag,39
var,0.8474209432861831,0.03000525837618797,cov_diag,39
mu,0.2052802295801485,0.01571870146383987,cov,40
var,0.8362091213914068,0.023640604740021286,cov,40
mu,0.2116021331705815,0.025886480212373716,cov_diag,40
var,0.8395417377772382,0.03013035920504088,cov_diag,40
mu,0.18683072382127602,0.015733863187489868,cov,41
var,0.8436859958733188,0.023458336105135855,cov,41
mu,0.18003970672392317,0.026745361593359298,cov_diag,41
var,0.8327070404120226,0.030728407608278607,cov_diag,41
mu,0.196699717266199,0.015780385965099484,cov,42
var,0.8469922393328815,0.02329572007142346,cov,42
mu,0.18249925672797362,0.0264536893089614,cov_diag,42
var,0.8318073797581053,0.030005881621500002,cov_diag,42
mu,0.19459718683201482,0.01571897896864252,cov,43
var,0.8266281074625591,0.022865896350784905,cov,43
mu,0.1958814218479979,0.02636389958115986,cov_diag,43
var,0.8253242429937435,0.029467034069106557,cov_diag,43
mu,0.21905786225445048,0.015822707303637714,cov,44
var,0.8467862441229184,0.023206325558728196,cov,44
mu,0.21046055996312438,0.02672998919794918,cov_diag,44
var,0.8432516467819997,0.02998050501425282,cov_diag,44
mu,0.21281812010768733,0.015722696758888845,cov,45
var,0.8291687910086822,0.023514840190833688,cov,45
mu,0.20352590942355014,0.02641942262934451,cov_diag,45
var,0.814447239859211,0.030480273047864943,cov_diag,45
mu,0.18070962692714887,0.016026854345078594,cov,46
var,0.814096761533636,0.02336885737743716,cov,46
mu,0.18326297741143405,0.02730844760177135,cov_diag,46
var,0.8081378648101298,0.03069269115994581,cov_diag,46
mu,0.23609972108007912,0.01585548396091069,cov,47
var,0.8708145213675411,0.024648764537134955,cov,47
mu,0.25374979451212887,0.027503002944691796,cov_diag,47
var,0.8690602208936357,0.03370688228662947,cov_diag,47
mu,0.24286209965351382,0.01546111338897899,cov,48
var,0.8259586819048377,0.022972192414377878,cov,48
mu,0.2388079792615588,0.025806393118520142,cov_diag,48
var,0.823945436858636,0.029710923631113287,cov_diag,48
mu,0.20973733930069563,0.015651358698643175,cov,49
var,0.8350612472838043,0.022603821984558688,cov,49
mu,0.2054849965321935,0.02616987116969164,cov_diag,49
var,0.8373494023575385,0.028883259484993894,cov_diag,49
mu,0.2100763831452984,0.016222299122426266,cov,50
var,0.8547734915964849,0.02469265011047969,cov,50
mu,0.22266145366512027,0.02996039106196922,cov_diag,50
var,0.8380562517449922,0.03554321652015883,cov_diag,50
mu,0.19327616950127063,0.015709598311720325,cov,51
var,0.8008977085691797,0.02306037091515825,cov,51
mu,0.1950939582392134,0.02626909885640421,cov_diag,51
var,0.8003039576278649,0.029498894982299857,cov_diag,51
mu,0.17585983736864455,0.015542687123057392,cov,52
var,0.8419012323478927,0.023279995862038695,cov,52
mu,0.1727827324345752,0.02610214151641369,cov_diag,52
var,0.8329545875117298,0.030307364945664925,cov_diag,52
mu,0.1823878470654319,0.015963507102789785,cov,53
var,0.8089780911941977,0.02345797782795115,cov,53
mu,0.16724918207041442,0.026939181044930583,cov_diag,53
var,0.7900783502927476,0.030349479566040772,cov_diag,53
mu,0.20908742402516287,0.01565650707931749,cov,54
var,0.8086565399317982,0.023065039978322575,cov,54
mu,0.20414620402695988,0.02595167771346641,cov_diag,54
var,0.8067907712054682,0.029594639901769318,cov_diag,54
mu,0.21974510664899904,0.015533338843060403,cov,55
var,0.8217493981008592,0.023558231378672353,cov,55
mu,0.2249784019252405,0.02523680494168045,cov_diag,55
var,0.8311692215780982,0.029622427046733242,cov_diag,55
mu,0.18290738570399534,0.015785680023052563,cov,56
var,0.8142696242155817,0.02290692989873977,cov,56
mu,0.1785497933311172,0.026490052648697984,cov_diag,56
var,0.8136960223385176,0.02943603294622736,cov_diag,56
mu,0.19674128591685788,0.015459910737508032,cov,57
var,0.8095932330287284,0.022298116557297396,cov,57
mu,0.20283341161743199,0.026171600225513274,cov_diag,57
var,0.814706071565842,0.028771759488209665,cov_diag,57
mu,0.22259523386078067,0.015363890569879532,cov,58
var,0.8273963454889511,0.023391924367765445,cov,58
mu,0.23874557494725382,0.02543287122359021,cov_diag,58
var,0.8371582570371326,0.03028510043105287,cov_diag,58
mu,0.17789073543968079,0.01579967435651847,cov,59
var,0.815670255504999,0.022982070489763987,cov,59
mu,0.18224158540285346,0.02745341864182952,cov_diag,59
var,0.8122449367782751,0.030800682925220018,cov_diag,59
mu,0.22065487716197715,0.015813510503215215,cov,60
var,0.8545196883795594,0.02282965831663229,cov,60
mu,0.198497985556484,0.028124820575094762,cov_diag,60
var,0.8382623909075829,0.030426623770137027,cov_diag,60
mu,0.21406719126288562,0.015467247825973779,cov,61
var,0.841609592407239,0.02255113882313363,cov,61
mu,0.19684530005832598,0.026540443238668016,cov_diag,61
var,0.8265794281458873,0.0295586119222085,cov_diag,61
mu,0.20934079936626593,0.015690590623736456,cov,62
var,0.8468524050949459,0.023299376693991153,cov,62
mu,0.19848052517748585,0.027191694081388183,cov_diag,62
var,0.8204679635230858,0.03105248985880637,cov_diag,62
mu,0.22407884358415622,0.015578791185645058,cov,63
var,0.8422518969008654,0.023162880465169563,cov,63
mu,0.20944382837203512,0.02609991768498752,cov_diag,63
var,0.8221843874849997,0.029975223549024387,cov_diag,63
mu,0.2074948857867095,0.01597002792362535,cov,64
var,0.8166511136516105,0.02304797168756317,cov,64
mu,0.2123090397174624,0.026834740653219787,cov_diag,64
var,0.8230044203081937,0.029658899713427972,cov_diag,64
mu,0.19599697784684075,0.01585065571394981,cov,65
var,0.8284685029636287,0.023663981431643458,cov,65
mu,0.1962426548693378,0.026223514396528237,cov_diag,65
var,0.8333071065418026,0.03016198653849437,cov_diag,65
mu,0.15051937216117048,0.015709251383284207,cov,66
var,0.7895308700965713,0.023529212961138888,cov,66
mu,0.14697144471685925,0.02698380861892023,cov_diag,66
var,0.7818719095847495,0.030737604419650847,cov_diag,66
mu,0.22661544613615353,0.015617679875508753,cov,67
var,0.8424575948187807,0.023645922872924503,cov,67
mu,0.239651140483623,0.02744843793904198,cov_diag,67
var,0.8407663486918716,0.0322699723421375,cov_diag,67
mu,0.22672517512478882,0.015569624344717202,cov,68
var,0.8467509139319316,0.023247840017333692,cov,68
mu,0.23685251231467477,0.02554929348994241,cov_diag,68
var,0.8594686465662914,0.028964360752051613,cov_diag,68
mu,0.19810188182675267,0.015538721126316895,cov,69
var,0.8307392758464278,0.02273967379127187,cov,69
mu,0.19150836240109234,0.026343788315175278,cov_diag,69
var,0.8242877134176212,0.029416186907531824,cov_diag,69
mu,0.21052848114475015,0.01596300136739331,cov,70
var,0.8242123965261523,0.02360324026384594,cov,70
mu,0.21445035601952236,0.026114253033278596,cov_diag,70
var,0.8332359852391179,0.02958499754631167,cov_diag,70
mu,0.21384101585091678,0.015558869141424436,cov,71
var,0.8044065478313828,0.022866286565415825,cov,71
mu,0.20790715360623327,0.025992844407637876,cov_diag,71
var,0.7961627165835365,0.02925179339823903,cov_diag,71
mu,0.17733757681537893,0.01632098112997358,cov,72
var,0.8575949506537547,0.023703043454198484,cov,72
mu,0.17840860861926044,0.027460033593687948,cov_diag,72
var,0.8616934957433203,0.03100386510048607,cov_diag,72
mu,0.21394006552520684,0.015787396719846226,cov,73
var,0.8069477362940769,0.023022117912393853,cov,73
mu,0.21452543306492045,0.026296841457081745,cov_diag,73
var,0.8106031658096167,0.02938618953785731,cov_diag,73
mu,0.24776048986228105,0.015856325069078348,cov,74
var,0.8140370574714474,0.022987373426282705,cov,74
mu,0.25452391086655607,0.026316529280664802,cov_diag,74
var,0.8207573138624554,0.029206099778203536,cov_diag,74
mu,0.20404754668646055,0.01543328854040854,cov,75
var,0.8682391695496894,0.022477926740271905,cov,75
mu,0.19495323540745957,0.025901388510758686,cov_diag,75
var,0.8694355530659242,0.029102426618270075,cov_diag,75
mu,0.20800938380168077,0.01569653514926394,cov,76
var,0.8167362262262677,0.02318073714282019,cov,76
mu,0.20889184808282568,0.02599361729274436,cov_diag,76
var,0.821896303718965,0.02945500233144258,cov_diag,76
mu,0.2378496750230843,0.01577598643125315,cov,77
var,0.8469419335408657,0.022695311458119337,cov,77
mu,0.23433907689389463,0.026155626298232634,cov_diag,77
var,0.8470212098611082,0.029067910276993084,cov_diag,77
mu,0.17555338863966477,0.015674697651473595,cov,78
var,0.8188283835498048,0.022919452566834867,cov,78
mu,0.18001455617282008,0.02673056188252149,cov_diag,78
var,0.8168770380393281,0.03012086354401393,cov_diag,78
mu,0.2004671599037084,0.015752786317005663,cov,79
var,0.8367025445624,0.023259408524081794,cov,79
mu,0.1887020614381416,0.026389377008199308,cov_diag,79
var,0.8267224119800028,0.029705490327094238,cov_diag,79
mu,0.186561190523631,0.015638062292794866,cov,80
var,0.7849569623757336,0.023591405751067877,cov,80
mu,0.18559178442234692,0.02592454022044199,cov_diag,80
var,0.7843940012533193,0.029792744885671123,cov_diag,80
mu,0.19467046106713037,0.015463787504810325,cov,81
var,0.832129596656304,0.02258216933531282,cov,81
mu,0.1874302225655153,0.026181149634529062,cov_diag,81
var,0.8300871336513747,0.02930161144278318,cov_diag,81
mu,0.202625860716287,0.015555088633677048,cov,82
var,0.8244637396260522,0.022539148092159986,cov,82
mu,0.19027985701134786,0.02660617655875813,cov_diag,82
var,0.8106873255004791,0.02959484407855096,cov_diag,82
mu,0.18682654706500695,0.01583549116607242,cov,83
var,0.8440409887949278,0.022968855423974182,cov,83
mu,0.17756652890774988,0.026846237530442876,cov_diag,83
var,0.8387458201037427,0.02986777915629555,cov_diag,83
mu,0.18702252220585824,0.01580213214325978,cov,84
var,0.8459942398576866,0.023660170400964176,cov,84
mu,0.1786422250256366,0.026717908829147326,cov_diag,84
var,0.8423168191611019,0.03049056366812882,cov_diag,84
mu,0.19735119466463238,0.016041524764908874,cov,85
var,0.8404273423495188,0.022971597611016553,cov,85
mu,0.18927167159187294,0.027293530673296252,cov_diag,85
var,0.8355972096763351,0.030047284081988576,cov_diag,85
mu,0.2189230375866829,0.01572010227044617,cov,86
var,0.8629744082105736,0.023282116699218296,cov,86
mu,0.2005304186069538,0.026599425485485422,cov_diag,86
var,0.8418889223964198,0.03017472087373336,cov_diag,86
mu,0.1950626795910739,0.015948737832217275,cov,87
var,0.8321260202277264,0.024101450917794965,cov,87
mu,0.1872213759902015,0.02703598248690517,cov_diag,87
var,0.8188864913452585,0.03144972926013347,cov_diag,87
mu,0.16866464277265886,0.016086632869989306,cov,88
var,0.8248070252312167,0.02334964932007016,cov,88
mu,0.1647947035712485,0.027157394998799874,cov_diag,88
var,0.819313036451917,0.030220443078936423,cov_diag,88
mu,0.2066818119108855,0.01572549759090117,cov,89
var,0.8142786095206217,0.023183698629888366,cov,89
mu,0.20165915309664378,0.026368657107444328,cov_diag,89
var,0.8119429739807145,0.029879662289461473,cov_diag,89
mu,0.20128118275426077,0.015898623950234822,cov,90
var,0.8304950201621164,0.023274802689054117,cov,90
mu,0.2110239356478155,0.02690462741664845,cov_diag,90
var,0.8342878986814449,0.030435068552961228,cov_diag,90
mu,0.20656813974566932,0.015772413962870754,cov,91
var,0.8028748781395653,0.02319742335647329,cov,91
mu,0.20080038923390006,0.026331570944457722,cov_diag,91
var,0.7945058036668818,0.02969597933629138,cov_diag,91
mu,0.20922034778662005,0.015825030214039047,cov,92
var,0.8064201438263223,0.023028241164246403,cov,92
mu,0.20850089049666284,0.02655149081081497,cov_diag,92
var,0.8033341731961429,0.029649738222201214,cov_diag,92
mu,0.2288535072034465,0.015784855517321242,cov,93
var,0.8691353433430282,0.02322818761158626,cov,93
mu,0.2227423115089204,0.026317758667670565,cov_diag,93
var,0.8660250256917175,0.02979818137769244,cov_diag,93
mu,0.21328638892444618,0.015749751324207258,cov,94
var,0.8160134217172555,0.02311094120461635,cov,94
mu,0.21251152196771136,0.026153906127631108,cov_diag,94
var,0.8211089260947819,0.029262901661938373,cov_diag,94
mu,0.19976824324200632,0.015881168767953063,cov,95
var,0.8403589011293527,0.023342715427660386,cov,95
mu,0.17873293876965385,0.02820129389779332,cov_diag,95
var,0.811176039353172,0.03150465230977344,cov_diag,95
mu,0.21124187250386453,0.015679474423722063,cov,96
var,0.8153632562860559,0.023464865650496162,cov,96
mu,0.20262821228339503,0.026317384999102095,cov_diag,96
var,0.8036225125151206,0.03025728787866439,cov_diag,96
mu,0.19771732555530835,0.015497133466701559,cov,97
var,0.8021474145049708,0.0227911096924776,cov,97
mu,0.18416250732723213,0.026403074071035537,cov_diag,97
var,0.7843713249006543,0.029685844744579467,cov_diag,97
mu,0.21170351233625095,0.015722630670145003,cov,98
var,0.8267196887850846,0.02309413970713582,cov,98
mu,0.20683002327970315,0.026587418111728878,cov_diag,98
var,0.8153777243814684,0.03003404651527018,cov_diag,98
mu,0.18544744172418762,0.015287901677577155,cov,99
var,0.8266607597501094,0.02249443084247835,cov,99
mu,0.17815613610953687,0.026147360141928765,cov_diag,99
var,0.8205859292941019,0.02953053164153726,cov_diag,99
mu,0.19649648237124012,0.015432805038363669,cov,100
var,0.8335541197205812,0.022480623251388845,cov,100
mu,0.18370331065006837,0.025929501342458146,cov_diag,100
var,0.8225733707561418,0.02891936292474016,cov_diag,100
mu,0.23280382397270075,0.01593911093369548,cov,101
var,0.8139677943259017,0.02369170488589652,cov,101
mu,0.2110681163381829,0.027560849770784327,cov_diag,101
var,0.7830654659894645,0.031602929490728175,cov_diag,101
mu,0.19325217881727502,0.01593790145398604,cov,102
var,0.8046051919252594,0.023412983644723016,cov,102
mu,0.17852468984075387,0.02757291864348392,cov_diag,102
var,0.7816214310017072,0.03074454671694386,cov_diag,102
mu,0.21704308337667924,0.015548234744148374,cov,103
var,0.8357427742538761,0.023563974499972953,cov,103
mu,0.22154852447627074,0.025677093418120307,cov_diag,103
var,0.83930861448227,0.030125968277986363,cov_diag,103
mu,0.20428829647025656,0.01591692600504402,cov,104
var,0.8469040274121473,0.02337511792964811,cov,104
mu,0.19486141824208608,0.027073246918014045,cov_diag,104
var,0.836835998574157,0.030366146533732808,cov_diag,104
mu,0.18303482615365865,0.015634334310615505,cov,105
var,0.8293139827737277,0.022713225723222347,cov,105
mu,0.1739606811824953,0.026539563308424007,cov_diag,105
var,0.8227577075489848,0.029497035335282577,cov_diag,105
mu,0.17693370863199248,0.01548990565358511,cov,106
var,0.8073384062334898,0.022632842578642856,cov,106
mu,0.16518276128752296,0.026355754300243762,cov_diag,106
var,0.7908735368242784,0.02921192294599598,cov_diag,106
mu,0.1822623714632196,0.015825105735615567,cov,107
var,0.8239349554524817,0.023131036441197052,cov,107
mu,0.17357749632153374,0.02709590804438494,cov_diag,107
var,0.8134733774704339,0.03020327804887151,cov_diag,107
mu,0.1811232252493669,0.015703068400417824,cov,108
var,0.7763973071621671,0.023301683951867616,cov,108
mu,0.17962317373201217,0.026350802957623105,cov_diag,108
var,0.7747536703632306,0.029919977100270292,cov_diag,108
mu,0.1785622977907379,0.01571524960778381,cov,109
var,0.7698300594941941,0.023649705576414347,cov,109
mu,0.16817407901089243,0.0262349170965031,cov_diag,109
var,0.7525804253435288,0.030497705318545957,cov_diag,109
mu,0.1862183277185772,0.015711181218819217,cov,110
var,0.8322132127201357,0.02332167039910385,cov,110
mu,0.18314288018428634,0.027707119015320105,cov_diag,110
var,0.8138898673882426,0.03146548405307423,cov_diag,110
mu,0.19653028308182183,0.015887338257681457,cov,111
var,0.8410707482182083,0.023468658177347206,cov,111
mu,0.18720568920385386,0.026815297845866285,cov_diag,111
var,0.837579796637806,0.030298804965816755,cov_diag,111
mu,0.21736010640351575,0.015587066871713897,cov,112
var,0.8176116616367486,0.022966656799381365,cov,112
mu,0.21055594368884956,0.026169595877052382,cov_diag,112
var,0.809627885863077,0.029589753704835405,cov_diag,112
mu,0.21902589471467226,0.015988089774663417,cov,113
var,0.8177497858712017,0.023638668725436802,cov,113
mu,0.2178762458420252,0.026510494867943563,cov_diag,113
var,0.816535636610289,0.030139736175343483,cov_diag,113
mu,0.2003523955889971,0.015514663326511816,cov,114
var,0.8479926125975691,0.02331090751212322,cov,114
mu,0.19546461947536548,0.027688122532146957,cov_diag,114
var,0.8290511377109088,0.032260857017516464,cov_diag,114
mu,0.20503239378348412,0.015556797600157714,cov,115
var,0.812819305664258,0.023019276325075888,cov,115
mu,0.204124710199645,0.025711691393918924,cov_diag,115
var,0.8122204951489675,0.029205245858101532,cov_diag,115
mu,0.19448298093528382,0.015667086645077072,cov,116
var,0.7831576396698916,0.023366621738368256,cov,116
mu,0.17877690676813582,0.026703271676691977,cov_diag,116
var,0.7629574329423464,0.03037839147606745,cov_diag,116
mu,0.21068709525940676,0.01554431093240356,cov,117
var,0.8402683438083643,0.023385426149559074,cov,117
mu,0.2103221285869254,0.025836420211111783,cov_diag,117
var,0.8378181465166955,0.030148653422238682,cov_diag,117
mu,0.2161528025432285,0.015774059277283776,cov,118
var,0.8317185772845224,0.02311668507694545,cov,118
mu,0.20675148362414855,0.026692016887097277,cov_diag,118
var,0.8227166480334682,0.029959730670639922,cov_diag,118
mu,0.20360698889491669,0.015710148280773703,cov,119
var,0.8069255763754487,0.023685034851697793,cov,119
mu,0.21361569095215516,0.025397873690889493,cov_diag,119
var,0.8187886063159885,0.029638389956571566,cov_diag,119
mu,0.1802273382977853,0.015980228827661404,cov,120
var,0.8584613210200016,0.02346081601899611,cov,120
mu,0.17911230282878812,0.026416692700971595,cov_diag,120
var,0.8596023842585329,0.03017997445907123,cov_diag,120
mu,0.21128761809413119,0.015265721529743996,cov,121
var,0.8030236675275773,0.02284763359041471,cov,121
mu,0.2252722737571771,0.025372298418902477,cov_diag,121
var,0.8117816366632683,0.029151852529788268,cov_diag,121
mu,0.20369465248156385,0.01562300647157171,cov,122
var,0.8739156816380954,0.0231971173211536,cov,122
mu,0.21149954470418808,0.025407540792465152,cov_diag,122
var,0.8877112009384429,0.02941082057432558,cov_diag,122
mu,0.20983739946088073,0.01534863121059005,cov,123
var,0.8207493324016362,0.022669137319137892,cov,123
mu,0.20777859941899507,0.025673527328486146,cov_diag,123
var,0.8166477881340795,0.029213328380597058,cov_diag,123
mu,0.20700855117489925,0.01590323442088449,cov,124
var,0.8265883592914663,0.023324776162003426,cov,124
mu,0.19756508710157392,0.026942832877660694,cov_diag,124
var,0.8155611583866943,0.030455917273885507,cov_diag,124
mu,0.18616036942530048,0.01574294749729374,cov,125
var,0.817539885176997,0.022507098143739634,cov,125
mu,0.19076949957447428,0.026704026163013962,cov_diag,125
var,0.8252872283407239,0.029128624420823222,cov_diag,125
mu,0.19678673565440313,0.015781069912201035,cov,126
var,0.8174352429251828,0.023682910484502183,cov,126
mu,0.19598064396975184,0.02623663623693756,cov_diag,126
var,0.817819969087621,0.03013378909219992,cov_diag,126
mu,0.21198635639612756,0.015891939642566615,cov,127
var,0.8230138043667183,0.023603539645863272,cov,127
mu,0.21047717990488052,0.02746189091191935,cov_diag,127
var,0.8136936859636945,0.031157230267467684,cov_diag,127
mu,0.18497107487658548,0.015998440267669112,cov,128
var,0.8016752790132989,0.024346766648914293,cov,128
mu,0.1659070384126916,0.02742668983781465,cov_diag,128
var,0.7722587016189546,0.031813463507092965,cov_diag,128
mu,0.19718788604773754,0.01586430864967984,cov,129
