Parameter,Value,Error,Fit_Type,Bootstrap_Index
var,0.8223810107120532,0.012991225788337963,cov,14
mu,0.20649675716480678,0.012379965492090056,cov_diag,14
var,0.8227993264842299,0.016908744086065953,cov_diag,14
mu,0.1854945428363928,0.009600321714831514,cov,15
var,0.8055828625613773,0.011895828617124602,cov,15
mu,0.18603539793239643,0.011963235616389411,cov_diag,15
var,0.8021060994723115,0.015475378152526533,cov_diag,15
mu,0.21495064979648862,0.009753826106810864,cov,16
var,0.8057856233779894,0.012520161306604332,cov,16
mu,0.21393026293748932,0.012099683883921433,cov_diag,16
var,0.8041230420578083,0.016272190301329238,cov_diag,16
mu,0.22125283022626976,0.009902175670590554,cov,17
var,0.8084460379375022,0.012546046910942556,cov,17
mu,0.2213088649437,0.012174831365745173,cov_diag,17
var,0.807407014222754,0.016297463164546937,cov_diag,17
mu,0.21954479615231323,0.009847623751036313,cov,18
var,0.8073755359347441,0.012409904807558582,cov,18
mu,0.22083636617203778,0.01213094627254525,cov_diag,18
var,0.8071850054709581,0.016121285062896423,cov_diag,18
mu,0.2036113531734978,0.009862604862513136,cov,19
var,0.7970119875367652,0.012436092535592873,cov,19
mu,0.20271251429010728,0.012160591816544924,cov_diag,19
var,0.7969709115834892,0.016115880559808265,cov_diag,19
mu,0.19828836840208075,0.009860502012604135,cov,20
var,0.7908144059413251,0.0123887625806388,cov,20
mu,0.20020002389852884,0.01220724321705531,cov_diag,20
var,0.7894721291974696,0.016101088454559914,cov_diag,20
mu,0.19642190686911554,0.009941738918062657,cov,21
var,0.8097323365531359,0.012774592476037294,cov,21
mu,0.19581434292710284,0.012238306183514026,cov_diag,21
var,0.8094418455361572,0.016745877668979642,cov_diag,21
mu,0.20738432701107187,0.009923383056396961,cov,22
var,0.8186828268648607,0.012436534221341677,cov,22
mu,0.20911588238141898,0.012309680576750541,cov_diag,22
var,0.817302982706679,0.01610607217492588,cov_diag,22
mu,0.2122084236435874,0.009738645379230778,cov,23
var,0.7996026235433751,0.01245357854909175,cov,23
mu,0.21149076825923058,0.012032440804640821,cov_diag,23
var,0.7989927790289365,0.0162839603780537,cov_diag,23
mu,0.20840048016762466,0.009702310838049183,cov,24
var,0.7776527249571482,0.012149922288448668,cov,24
mu,0.20777602126774347,0.012025754393363968,cov_diag,24
var,0.7773197718013067,0.015740132382535937,cov_diag,24
mu,0.2103349356286806,0.009881352274483222,cov,25
var,0.7936049085282368,0.012682310216441667,cov,25
mu,0.2105551451610903,0.012181443427724991,cov_diag,25
var,0.7947137534267789,0.016541957302119995,cov_diag,25
mu,0.207511729151138,0.009952500607708687,cov,26
var,0.8031203462183257,0.012797159084308224,cov,26
mu,0.20650061700653538,0.01230092155976238,cov_diag,26
var,0.8064686843886119,0.016555436878715503,cov_diag,26
mu,0.2214455955605696,0.009722199323847321,cov,27
var,0.778089813882541,0.01232306582809024,cov,27
mu,0.22152505715027235,0.012067013381918488,cov_diag,27
var,0.7799623369873886,0.016143107810955338,cov_diag,27
mu,0.19727551105933872,0.009864789598107836,cov,28
var,0.8117743815651042,0.012603155407337004,cov,28
mu,0.19698787755485628,0.012203305726041927,cov_diag,28
var,0.81045954971923,0.01639761764659871,cov_diag,28
mu,0.2161267825170638,0.009733151564114055,cov,29
var,0.8064856581344646,0.012168412378998345,cov,29
mu,0.2168089893553127,0.012105125680087927,cov_diag,29
var,0.8069613174702251,0.015681176078602477,cov_diag,29
mu,0.20335290982618046,0.009854746194936053,cov,30
var,0.8012551626601472,0.012550397201550524,cov,30
mu,0.20099862470786117,0.012199677804357283,cov_diag,30
var,0.8014193012936859,0.016299836956402493,cov_diag,30
mu,0.18987893863758,0.009936217309303006,cov,31
var,0.8166909473302523,0.012497943943286322,cov,31
mu,0.18968120520513218,0.012271417065968564,cov_diag,31
var,0.8166034001796012,0.016203781799412637,cov_diag,31
mu,0.2067987335460629,0.009733052295499556,cov,32
var,0.7923791167780476,0.012103886335340005,cov,32
mu,0.2078352254870924,0.012026823436166621,cov_diag,32
var,0.7908628397986708,0.015913015792665994,cov_diag,32
mu,0.21769325885559898,0.009684297378795788,cov,33
var,0.8083143190286749,0.012350549050677498,cov,33
mu,0.2171307625064883,0.012049761418823324,cov_diag,33
var,0.8100217084027059,0.01613624297837771,cov_diag,33
mu,0.20243861139236544,0.009958818371069484,cov,34
var,0.8155686881484683,0.012662985575549823,cov,34
mu,0.20268007043849975,0.012336385392075272,cov_diag,34
var,0.8154952209911673,0.016446415852192888,cov_diag,34
mu,0.19255317504501487,0.009993039229483667,cov,35
var,0.7885101654710149,0.012634143833945594,cov,35
mu,0.19139886375525958,0.012345152815527942,cov_diag,35
var,0.790247664463631,0.01645482454863957,cov_diag,35
mu,0.19961933825295985,0.009836503228818795,cov,36
var,0.8047448498350595,0.012437573153329861,cov,36
mu,0.2012106288115235,0.012183260196447443,cov_diag,36
var,0.8024833482375537,0.016230129118372162,cov_diag,36
mu,0.1989797783629392,0.009706684871148922,cov,37
var,0.8132175031571358,0.012287256042568123,cov,37
mu,0.19963518998049412,0.01199583490621321,cov_diag,37
var,0.8141253167797936,0.015933554642682368,cov_diag,37
mu,0.21432894436437677,0.009821977145490364,cov,38
var,0.8021501795908362,0.01245547778144253,cov,38
mu,0.21568585835302767,0.012123431525881117,cov_diag,38
var,0.8028159128126632,0.016220516838249682,cov_diag,38
mu,0.22053249946590436,0.010107815199229889,cov,39
var,0.8076380714458757,0.012775233011128904,cov,39
mu,0.21913143630958626,0.012312759016154909,cov_diag,39
var,0.8094037322716597,0.016437405786540404,cov_diag,39
mu,0.21097605858428825,0.009904512730963804,cov,40
var,0.7923752922016032,0.012654007777253362,cov,40
mu,0.21004430603582813,0.012181276613186161,cov_diag,40
var,0.7918267442138465,0.016368064135653584,cov_diag,40
mu,0.22081821462754228,0.00987565200430116,cov,41
var,0.8197500121396815,0.012425281988763347,cov,41
mu,0.22054412957529582,0.012184102794690418,cov_diag,41
var,0.816333658717727,0.015967008326934453,cov_diag,41
mu,0.2053132605025288,0.009922300498747335,cov,42
var,0.8035593177242154,0.012522439142181586,cov,42
mu,0.20609014783389645,0.012296503455469716,cov_diag,42
var,0.8011035281112855,0.01624347552615891,cov_diag,42
mu,0.20038186675903377,0.00989095576778357,cov,43
var,0.8086582414976728,0.01257618626216769,cov,43
mu,0.19954351625170857,0.012223797389651393,cov_diag,43
var,0.8079989780628372,0.01634433747219446,cov_diag,43
mu,0.21928383718298175,0.00991293746831321,cov,44
var,0.7796595924108909,0.012442804853286908,cov,44
mu,0.21912619590613214,0.012258347917121373,cov_diag,44
var,0.7804889472325248,0.01612415873041931,cov_diag,44
mu,0.21140003502076818,0.009870549986199904,cov,45
var,0.8074754560878902,0.012438005818637547,cov,45
mu,0.21328722284573723,0.012263685359947868,cov_diag,45
var,0.8034026426002697,0.01620852217158687,cov_diag,45
mu,0.19856495158023557,0.010009013799678355,cov,46
var,0.7993804764358738,0.012714207602270933,cov,46
mu,0.1989783052137402,0.012389982412575256,cov_diag,46
var,0.7972887270880479,0.01659242287769432,cov_diag,46
mu,0.2157154436929764,0.009876793893470336,cov,47
var,0.8026308089854645,0.012624514702061274,cov,47
mu,0.2156431373171395,0.012221669616203568,cov_diag,47
var,0.8009696749357808,0.01645856305836568,cov_diag,47
mu,0.23308715159449392,0.009694565827095325,cov,48
var,0.7820418389605265,0.012264995105110858,cov,48
mu,0.23427303575867556,0.012019682759393151,cov_diag,48
var,0.7810361157197111,0.015892474405580472,cov_diag,48
mu,0.20308346384422954,0.009839209296664674,cov,49
var,0.7968776653248243,0.01243892562359359,cov,49
mu,0.20547832354057358,0.012161821421258903,cov_diag,49
var,0.7983039384263357,0.01626799524845698,cov_diag,49
mu,0.2111819069905871,0.009908268610019194,cov,50
var,0.792127724263968,0.01250330909984724,cov,50
mu,0.21123437721764157,0.012301469165102281,cov_diag,50
var,0.7923085773564138,0.016288547090118524,cov_diag,50
mu,0.20199159591821045,0.00990288937578943,cov,51
var,0.8044040168600414,0.012438223042955705,cov,51
mu,0.2036866969399175,0.012272404922228062,cov_diag,51
var,0.8019464282945225,0.01617255579273931,cov_diag,51
mu,0.20161826014141113,0.009717397301422421,cov,52
var,0.7867440563663913,0.012035484457647346,cov,52
mu,0.20186601972487794,0.011994843467074157,cov_diag,52
var,0.7872549763388166,0.015740609374814613,cov_diag,52
mu,0.1912185800892324,0.009918512732530065,cov,53
var,0.7851562482832226,0.012561987142570856,cov,53
mu,0.190864340546926,0.012356264376003859,cov_diag,53
var,0.7856420669845071,0.016595199160033165,cov_diag,53
mu,0.2077395465788487,0.009845734700460995,cov,54
var,0.8038449189910638,0.012404530398561011,cov,54
mu,0.20877653443218022,0.012136728888177108,cov_diag,54
var,0.8023052767114005,0.01605516336517237,cov_diag,54
mu,0.20640148331687652,0.009807116814659763,cov,55
var,0.7980842937153363,0.012443590257236938,cov,55
mu,0.20665876990108104,0.012137082966315925,cov_diag,55
var,0.7974346197773328,0.016225022436671753,cov_diag,55
mu,0.2015336725415381,0.009905558780875512,cov,56
var,0.8051779284914594,0.012450046346714207,cov,56
mu,0.20129747638990117,0.012202452193619307,cov_diag,56
var,0.8067028876890066,0.016075607822130696,cov_diag,56
mu,0.2027010747911475,0.009792471752406367,cov,57
var,0.7842296884060075,0.012176327096046491,cov,57
mu,0.20212282321731398,0.012066631761407159,cov_diag,57
var,0.7831178285995937,0.01588919663086115,cov_diag,57
mu,0.21171073589830572,0.009696268215265357,cov,58
var,0.8025890644925981,0.01206285865338042,cov,58
mu,0.21377325546387685,0.011997626633379525,cov_diag,58
var,0.802701428530098,0.015647954147068977,cov_diag,58
mu,0.1870947413754453,0.009937272620903706,cov,59
var,0.8023436349054697,0.012362235442588205,cov,59
mu,0.18846467778837422,0.01225311558476426,cov_diag,59
var,0.7997132205184777,0.016228180590429103,cov_diag,59
mu,0.21282072813909728,0.010015768559575665,cov,60
var,0.835373395629109,0.012690688383734206,cov,60
mu,0.21370633205166237,0.012355859218137779,cov_diag,60
var,0.8334099695994361,0.016364966716885913,cov_diag,60
mu,0.22721763737968606,0.009708638805050337,cov,61
var,0.8153739249589342,0.012312459444050294,cov,61
mu,0.226804291661726,0.01192873625386666,cov_diag,61
var,0.811967131268649,0.015999686172938656,cov_diag,61
mu,0.20592420005994322,0.009792002349037807,cov,62
var,0.7900546044684815,0.012328060997383405,cov,62
mu,0.2056843138112329,0.012060567911016265,cov_diag,62
var,0.7875355746846165,0.016247688563542185,cov_diag,62
mu,0.2106014363594289,0.009782737533844059,cov,63
var,0.7936017471127086,0.012237917333179159,cov,63
mu,0.2115171389187646,0.01210208383997224,cov_diag,63
var,0.7900513991377769,0.01616347384052427,cov_diag,63
mu,0.20310089707181286,0.010080477332460014,cov,64
var,0.8004082374790685,0.012991482118369807,cov,64
mu,0.20372232099755902,0.012422811442759063,cov_diag,64
var,0.801060152400375,0.016960609597227987,cov_diag,64
mu,0.21126368468271786,0.009963506510232206,cov,65
var,0.7944559901748122,0.012309586766516716,cov,65
mu,0.21351367724010045,0.01229826692966924,cov_diag,65
var,0.7942742727118409,0.016144953232634617,cov_diag,65
mu,0.18383499410339554,0.009863771236335443,cov,66
var,0.7757151479173162,0.012287515264495502,cov,66
mu,0.18443999250610787,0.012208663223032419,cov_diag,66
var,0.7771307761778012,0.01597750318286327,cov_diag,66
mu,0.220118581350678,0.009730493481743123,cov,67
var,0.8130655149840783,0.012519136720968944,cov,67
mu,0.2205570522855547,0.012024291606257924,cov_diag,67
var,0.8108290075300462,0.016319540142628628,cov_diag,67
mu,0.20995904238589735,0.009966047286422733,cov,68
var,0.811374306598136,0.012623552034570863,cov,68
mu,0.21012371750564565,0.012298385613144964,cov_diag,68
var,0.8107473699825334,0.016374706644744618,cov_diag,68
mu,0.22050798113551043,0.009797201427001176,cov,69
var,0.8062644884357416,0.01223337006720969,cov,69
mu,0.22209083957606174,0.012068819771672493,cov_diag,69
var,0.8042136119618767,0.015868828492668526,cov_diag,69
mu,0.21101527077195747,0.010001172356861019,cov,70
var,0.7700145829087551,0.012437999170676409,cov,70
mu,0.21152277524133614,0.012385853711572206,cov_diag,70
var,0.7695926228129817,0.016081722033372745,cov_diag,70
mu,0.2036204090468325,0.00984108973719163,cov,71
var,0.7854452049585512,0.012357545817969679,cov,71
mu,0.20425824871577325,0.012169597004518235,cov_diag,71
var,0.7839014952288432,0.01631703843991974,cov_diag,71
mu,0.18784464152755612,0.010067342390160858,cov,72
var,0.7993021691793925,0.01257461333205305,cov,72
mu,0.18908462639623416,0.01243764221517939,cov_diag,72
var,0.7987738379065946,0.01648537719695123,cov_diag,72
mu,0.21116142633365123,0.009903166003835796,cov,73
var,0.8057589822345911,0.012330046862128376,cov,73
mu,0.2135374384317754,0.012267868419943798,cov_diag,73
var,0.8062769755665549,0.015975173259259238,cov_diag,73
mu,0.23798768465458298,0.009980739882372311,cov,74
var,0.7928145747004658,0.012631154067627565,cov,74
mu,0.24020930445312885,0.012411023314046619,cov_diag,74
var,0.792276513687766,0.01635759885144934,cov_diag,74
mu,0.20856431132837835,0.00976333044670422,cov,75
var,0.807790601262215,0.012214977450881492,cov,75
mu,0.21031939250483722,0.012082863351486632,cov_diag,75
var,0.8092819070822641,0.015842695427862253,cov_diag,75
mu,0.21438047306631278,0.00981501854412298,cov,76
var,0.7940601257355873,0.012303639810413283,cov,76
mu,0.21535748362586365,0.012153407963621432,cov_diag,76
var,0.792920316761368,0.016036725250326546,cov_diag,76
mu,0.21917814188899606,0.009891796697510608,cov,77
var,0.7971121786981699,0.012329403539016622,cov,77
mu,0.22059999788101628,0.01227714779820932,cov_diag,77
var,0.7983122360836876,0.01592945992929405,cov_diag,77
mu,0.19790511113081774,0.009800137892992325,cov,78
var,0.7948663348883501,0.012349262963718336,cov,78
mu,0.19772596606623496,0.01213909829381163,cov_diag,78
var,0.7910730178865875,0.016063519536820597,cov_diag,78
mu,0.21187783917190284,0.009905981060646872,cov,79
var,0.8103548624649409,0.012513373442842974,cov,79
mu,0.21069332778871094,0.012230390637866996,cov_diag,79
var,0.8094799504664966,0.016083975841748394,cov_diag,79
mu,0.20504223451294384,0.009963893508544038,cov,80
var,0.7941844062445542,0.012350521867360544,cov,80
mu,0.2054798321954404,0.012220947320429547,cov_diag,80
var,0.794369862768919,0.016158935767524373,cov_diag,80
mu,0.21095067801550332,0.009761842377534056,cov,81
var,0.810475021649081,0.012237806569671647,cov,81
mu,0.21158712268551608,0.012077000119159166,cov_diag,81
var,0.8096245688085534,0.01589355494171077,cov_diag,81
mu,0.209447594843854,0.009742430913902363,cov,82
var,0.8009452996505182,0.011950648464842232,cov,82
mu,0.20965384105986123,0.01203251891298566,cov_diag,82
var,0.8034209961745286,0.015542287557510743,cov_diag,82
mu,0.19577575892451332,0.00997802294249599,cov,83
var,0.8061722335242907,0.012766366520115778,cov,83
mu,0.19611432241189017,0.012312205798486478,cov_diag,83
var,0.807053230040789,0.01671644157670467,cov_diag,83
mu,0.2043383510839957,0.010016132424766058,cov,84
var,0.7995131885136791,0.012789554094179775,cov,84
mu,0.20347410028231452,0.012349822861543406,cov_diag,84
var,0.8001730779518833,0.016669669186239786,cov_diag,84
mu,0.20569298477094153,0.009968628460814316,cov,85
var,0.8089069850165658,0.012456235139154781,cov,85
mu,0.206438135608972,0.012348029976156579,cov_diag,85
var,0.8082426225192836,0.016131495196780844,cov_diag,85
mu,0.21064494672449455,0.009848064877082684,cov,86
var,0.7926731488229797,0.012150752482358087,cov,86
mu,0.21260004010953754,0.012202836869365408,cov_diag,86
var,0.7904315334121796,0.01607944512787505,cov_diag,86
mu,0.20358875440462004,0.01001355850282306,cov,87
var,0.8127760422646636,0.012873375582799816,cov,87
mu,0.2041966695757572,0.012445062232953427,cov_diag,87
var,0.8108904980949434,0.016826546009381476,cov_diag,87
mu,0.20916486913328503,0.010075941448003674,cov,88
var,0.7990818123496286,0.012727116159999255,cov,88
mu,0.20907049487118162,0.012444405466017943,cov_diag,88
var,0.7985599704566981,0.0165381191899091,cov_diag,88
mu,0.2207746119665259,0.00987788653758248,cov,89
var,0.7968732373196771,0.012511999873130794,cov,89
mu,0.2207817679000751,0.01219823835406925,cov_diag,89
var,0.7961832516839741,0.01617454037528818,cov_diag,89
mu,0.20748537957339133,0.009961347089472624,cov,90
var,0.8094222585462151,0.012664700471447727,cov,90
mu,0.20759956544362798,0.01228028973854851,cov_diag,90
var,0.8096461300494332,0.016422951873572587,cov_diag,90
mu,0.19560998088593431,0.00986309183292915,cov,91
var,0.7906664271855977,0.01235798063124793,cov,91
mu,0.19743601132478072,0.012245094690861392,cov_diag,91
var,0.7889193242348767,0.01611277269996248,cov_diag,91
mu,0.2193740967803949,0.009901119614691048,cov,92
var,0.8018453121236941,0.012475129073657052,cov,92
mu,0.2208231294503399,0.012196472984178898,cov_diag,92
var,0.7993734099738338,0.01668181079133593,cov_diag,92
mu,0.2014828185432615,0.009962417637024297,cov,93
var,0.7919250979447694,0.012321934561002577,cov,93
mu,0.20198431596879016,0.012253363754978392,cov_diag,93
var,0.7887906617178349,0.016161939140676946,cov_diag,93
mu,0.21619390668741914,0.009927987513849997,cov,94
var,0.7970467132883202,0.012304294477671552,cov,94
mu,0.21702130132218878,0.012250608440029788,cov_diag,94
var,0.7969150108915959,0.016174116278000295,cov_diag,94
mu,0.20204179693732444,0.009953894989332615,cov,95
var,0.8077455380062011,0.012615704879867465,cov,95
mu,0.20402685762179412,0.012329491597108925,cov_diag,95
var,0.8079073373689735,0.016398580121700333,cov_diag,95
mu,0.21053432893764668,0.00989754389550627,cov,96
var,0.7997980011891129,0.012635238783291878,cov,96
mu,0.2111413963938662,0.012244476577307185,cov_diag,96
var,0.7997094686665283,0.01647243955832893,cov_diag,96
mu,0.2070013603474933,0.009763707666291288,cov,97
var,0.7901193094826079,0.012211344615724967,cov,97
mu,0.20702222404529608,0.012092535662506272,cov_diag,97
var,0.7906917607497396,0.016071127732526766,cov_diag,97
mu,0.203321252415815,0.009872445709129625,cov,98
var,0.8048709089201828,0.012608917323444189,cov,98
mu,0.2029216704938935,0.012171193006266817,cov_diag,98
var,0.8046221573224408,0.016449535867550654,cov_diag,98
mu,0.2007522901990952,0.009609470483824194,cov,99
var,0.804871102097735,0.01206342484619366,cov,99
mu,0.20155686521505478,0.011937209235084685,cov_diag,99
var,0.8041350471885583,0.015669712447939525,cov_diag,99
mu,0.2065922914116018,0.009744565078850312,cov,100
var,0.8041779390191945,0.012273281189341817,cov,100
mu,0.20661615881165193,0.01204968467364679,cov_diag,100
var,0.8037341885905632,0.015888300325242806,cov_diag,100
mu,0.21481886760558347,0.009906091776974319,cov,101
var,0.7736172732194925,0.012511017649081487,cov,101
mu,0.21458412326853182,0.012284645855169394,cov_diag,101
var,0.7733124308620122,0.01623669391653313,cov_diag,101
mu,0.19871975448253487,0.009959568881899623,cov,102
var,0.7967997161735026,0.01240871372136519,cov,102
mu,0.2003136720010455,0.012331104497949653,cov_diag,102
var,0.7964028900657847,0.016114838464922558,cov_diag,102
mu,0.20864734579054026,0.009782132928611407,cov,103
var,0.8040312523038894,0.012313278209791804,cov,103
mu,0.20946455224418772,0.012091023593129574,cov_diag,103
var,0.8013078811357303,0.01596260363153607,cov_diag,103
mu,0.20993073628893844,0.00995584460006103,cov,104
var,0.8088233623502779,0.012651732056281504,cov,104
mu,0.21002873477126688,0.012294600267296946,cov_diag,104
var,0.8087248665261644,0.016471422109069718,cov_diag,104
mu,0.1902106931631254,0.009811857559797745,cov,105
var,0.8094285859166969,0.012141199846858198,cov,105
mu,0.19214955064313008,0.012108030585144806,cov_diag,105
var,0.8086330075587794,0.015779266288123376,cov_diag,105
mu,0.19556282118591603,0.00965356172598935,cov,106
var,0.8003335571537102,0.012319063050096586,cov,106
mu,0.1952770027942816,0.011980954927603342,cov_diag,106
var,0.7990554986386789,0.01612110908863638,cov_diag,106
mu,0.19390370325373557,0.009873660964716658,cov,107
var,0.7965756509711373,0.012387906696173774,cov,107
mu,0.19493512467083063,0.012250035537462324,cov_diag,107
var,0.795047109446732,0.016102249908760198,cov_diag,107
mu,0.20925521451565157,0.009829943108642065,cov,108
var,0.7716612726360189,0.01240180516953996,cov,108
mu,0.20993753206818624,0.012189785161615214,cov_diag,108
var,0.7689559135857955,0.016179573544909436,cov_diag,108
mu,0.2062375713008402,0.009774294152679481,cov,109
var,0.7705719645294565,0.012396206493041493,cov,109
mu,0.20758316755566894,0.012174051897308831,cov_diag,109
var,0.7670854243479289,0.016286909123454818,cov_diag,109
mu,0.19909540090539224,0.009712208033957719,cov,110
var,0.8032859591040631,0.012385781818449623,cov,110
mu,0.2003734590745052,0.01203655569563172,cov_diag,110
var,0.8021596927626378,0.01619597995743343,cov_diag,110
mu,0.20744963639674538,0.009964381431848713,cov,111
var,0.8199555897941831,0.012643254757810873,cov,111
mu,0.2090223612614473,0.012364057258463065,cov_diag,111
var,0.8193352384051568,0.016374177495156142,cov_diag,111
mu,0.21363054827634015,0.009777661669233113,cov,112
var,0.8032991715522202,0.012335748258304828,cov,112
mu,0.21433900133522588,0.012089925010131102,cov_diag,112
var,0.8016298536994293,0.016015531113358406,cov_diag,112
mu,0.20740471148396653,0.01013196007851483,cov,113
var,0.7948518830516401,0.012656888661473756,cov,113
mu,0.20890334118043585,0.012470982925704074,cov_diag,113
var,0.7934778205581835,0.01668582917038244,cov_diag,113
mu,0.20315993060957602,0.009674836256180059,cov,114
var,0.8019460667613559,0.012311957892389515,cov,114
mu,0.204288016872096,0.011946292934965816,cov_diag,114
var,0.8035939662068184,0.01608248889676597,cov_diag,114
mu,0.2110643056838801,0.00981317379465987,cov,115
var,0.7858235697186648,0.012387728209493838,cov,115
mu,0.21175617913771408,0.012131854858729092,cov_diag,115
var,0.7850734541956395,0.01622883794289774,cov_diag,115
mu,0.20884028876612404,0.009807687667237351,cov,116
var,0.7990029764794832,0.012553789011275098,cov,116
mu,0.208749747688674,0.012175232063595274,cov_diag,116
var,0.7998946663091283,0.016508235457550355,cov_diag,116
mu,0.20067018043599272,0.009850362307473872,cov,117
var,0.8241192625536901,0.012444419614404892,cov,117
mu,0.2018037731103588,0.012201509322235427,cov_diag,117
var,0.8231270875792503,0.01612749321374874,cov_diag,117
mu,0.219116180986207,0.009923219129346673,cov,118
var,0.8060308482272288,0.012679646824567598,cov,118
mu,0.21860211179985692,0.012152596178051542,cov_diag,118
var,0.8053809622930422,0.01647958237463091,cov_diag,118
mu,0.20108103875593916,0.009932599737234914,cov,119
var,0.8057115193020649,0.012666304588398094,cov,119
mu,0.2019574369826104,0.012212710120830946,cov_diag,119
var,0.8072078724510194,0.016413586590978753,cov_diag,119
mu,0.1952519729632612,0.009975111476936927,cov,120
var,0.8043260686729512,0.01267402273113115,cov,120
mu,0.19594261046358824,0.012358623720042903,cov_diag,120
var,0.8044639821406804,0.01652782363822729,cov_diag,120
mu,0.20980926640149275,0.009708747030627836,cov,121
var,0.795552355343644,0.01208037383117612,cov,121
mu,0.21049673223501086,0.011917996582950945,cov_diag,121
var,0.7963468584776071,0.015839333789923152,cov_diag,121
mu,0.2078597518973299,0.009854097187167527,cov,122
var,0.8123551596207839,0.012363767772773808,cov,122
mu,0.20753939511720781,0.01218191782509217,cov_diag,122
var,0.81226074832263,0.015979221858334242,cov_diag,122
mu,0.2119589198369462,0.009644486894882079,cov,123
var,0.7978250124480365,0.012324475511101643,cov,123
mu,0.21178508808151386,0.011875923304498721,cov_diag,123
var,0.7978882525123782,0.016117679089479205,cov_diag,123
mu,0.2001774449308593,0.009966187480769226,cov,124
var,0.8123464196379715,0.012720199796927623,cov,124
mu,0.20107726822422667,0.01235343670796384,cov_diag,124
var,0.8093520627092358,0.016634357567930996,cov_diag,124
mu,0.19403123144696516,0.0099042994900708,cov,125
var,0.8099175244908459,0.01254405729149733,cov,125
mu,0.1948345971918547,0.012222677163394676,cov_diag,125
var,0.8077112029069714,0.016410114510006134,cov_diag,125
mu,0.2129369243607583,0.009938839605261733,cov,126
var,0.8041296989386094,0.012685863681044069,cov,126
mu,0.21250029583637314,0.012277913050420954,cov_diag,126
var,0.8019772324170144,0.01647541629342999,cov_diag,126
mu,0.21034544245347642,0.010086492106584662,cov,127
var,0.793709114218004,0.012612473088208431,cov,127
mu,0.21123015136420586,0.012418512067737518,cov_diag,127
var,0.7928956591583289,0.01659863504448932,cov_diag,127
mu,0.20165349281227332,0.010016632363968294,cov,128
var,0.7935668104551907,0.012945289213160746,cov,128
mu,0.20005485475219106,0.012391250557188578,cov_diag,128
var,0.7929631101427737,0.016969634362073705,cov_diag,128
mu,0.2039841478657568,0.009968630912592868,cov,129
