Parameter,Value,Error,Fit_Type,Bootstrap_Index
mu,0.21451498082799747,0.015147975873185567,cov_diag,14
var,0.8209614636841879,0.022221643405643123,cov_diag,14
mu,0.17649238508809845,0.010926074506397094,cov,15
var,0.8006830072122845,0.015394094305882945,cov,15
mu,0.1783549217065945,0.014667930399318017,cov_diag,15
var,0.8054721451422403,0.0210317190762997,cov_diag,15
mu,0.2049803662082468,0.01100303744863754,cov,16
var,0.811327493743268,0.015941750312015807,cov,16
mu,0.20782175725343047,0.014832086886836682,cov_diag,16
var,0.8131578105210486,0.021671027943596738,cov_diag,16
mu,0.2132043336936116,0.011155369261465476,cov,17
var,0.8098363986721425,0.016209398878424142,cov,17
mu,0.21574513008330598,0.015033229974574645,cov_diag,17
var,0.8086561259585967,0.021933227440692038,cov_diag,17
mu,0.22803636579612024,0.011078580797974687,cov,18
var,0.8009309037036656,0.015762939162026417,cov,18
mu,0.22788146928485123,0.014981359478690916,cov_diag,18
var,0.8057943070271388,0.021178361240653504,cov_diag,18
mu,0.19150187755309986,0.0110824257201201,cov,19
var,0.7935433857896373,0.015980695093105946,cov,19
mu,0.19382766087129477,0.014787473763729945,cov_diag,19
var,0.7940800991982453,0.02167250519006143,cov_diag,19
mu,0.1971652005915617,0.01105896297446624,cov,20
var,0.799500047868261,0.015766167388313553,cov,20
mu,0.19746854696563018,0.015027964850110528,cov_diag,20
var,0.7970304829720924,0.021419699608435747,cov_diag,20
mu,0.19761865315396387,0.011146077192010322,cov,21
var,0.8078838836095678,0.016113814411716613,cov,21
mu,0.19839353453004596,0.015011488821688436,cov_diag,21
var,0.80796401179379,0.021837040397768997,cov_diag,21
mu,0.20416639239431486,0.01120920735305051,cov,22
var,0.8374899729756443,0.016362145078285907,cov,22
mu,0.2046860307204963,0.015265437464797298,cov_diag,22
var,0.8367333825424934,0.022259845316839354,cov_diag,22
mu,0.21405319206037143,0.010940673437634848,cov,23
var,0.8155991279643422,0.015820457066435138,cov,23
mu,0.21277152073420044,0.014801067605946712,cov_diag,23
var,0.8159374503959955,0.021255699806559517,cov_diag,23
mu,0.2093979097101655,0.01094660466051033,cov,24
var,0.7945456973544488,0.015635020896176355,cov,24
mu,0.21451483549304604,0.01457307856263006,cov_diag,24
var,0.7983546241235271,0.020938372095740232,cov_diag,24
mu,0.21567869550195556,0.01110804111227083,cov,25
var,0.7979503539567808,0.015972578219126152,cov,25
mu,0.21504534549336962,0.015031178419030492,cov_diag,25
var,0.8002720182049434,0.02141005670481669,cov_diag,25
mu,0.21525503222212614,0.011179241600408793,cov,26
var,0.7990135522503702,0.016040205666454286,cov,26
mu,0.2142751275376737,0.01505842235370939,cov_diag,26
var,0.7987125032031681,0.021654356601439242,cov_diag,26
mu,0.22628451559341609,0.010938972007388248,cov,27
var,0.7886978952302806,0.015730407134067138,cov,27
mu,0.22721364334753588,0.014652789573147505,cov_diag,27
var,0.7876038962134657,0.02086107643237543,cov_diag,27
mu,0.196283049093914,0.011045078550579752,cov,28
var,0.8051025011330749,0.01578097883841973,cov,28
mu,0.19381069309951415,0.015028303651846894,cov_diag,28
var,0.8034086785931489,0.021184192527104816,cov_diag,28
mu,0.2113458443551603,0.010960642452874453,cov,29
var,0.7955262503094871,0.015428554245477418,cov,29
mu,0.2102467430083906,0.014742761970423311,cov_diag,29
var,0.7965685924710703,0.020518519160788073,cov_diag,29
mu,0.20193288790879105,0.011041514067727161,cov,30
var,0.8199994991603259,0.016195239433778198,cov,30
mu,0.19946910640853532,0.015113608232278607,cov_diag,30
var,0.822037920188816,0.02237850913242349,cov_diag,30
mu,0.18690624580465673,0.011256644739212602,cov,31
var,0.8175181991362352,0.016059591188003895,cov,31
mu,0.18898967211340975,0.015244636749208059,cov_diag,31
var,0.8209129491205691,0.021659885106806172,cov_diag,31
mu,0.20423522246423795,0.010962140384818426,cov,32
var,0.8137372895708673,0.015866443394508205,cov,32
mu,0.2045410040842729,0.014810052009030608,cov_diag,32
var,0.8074014125197103,0.02129652025101924,cov_diag,32
mu,0.21468646514805614,0.010903880973988743,cov,33
var,0.8152463848492281,0.015939031840045702,cov,33
mu,0.2139860206879098,0.014803788876728554,cov_diag,33
var,0.8089297767709246,0.02157840304974766,cov_diag,33
mu,0.19728306843757376,0.01121241747049203,cov,34
var,0.833364659011325,0.01638565470460318,cov,34
mu,0.1971662472722842,0.015330906368949624,cov_diag,34
var,0.8348671137782334,0.02229918835531128,cov_diag,34
mu,0.1846616860581912,0.01121019219018973,cov,35
var,0.7904073485840516,0.016024814184972782,cov,35
mu,0.18711837571872672,0.015063824981811679,cov_diag,35
var,0.7889464160741799,0.021767887614616913,cov_diag,35
mu,0.1980863531988004,0.01109546233329614,cov,36
var,0.8191566007592308,0.01601553718589405,cov,36
mu,0.1977266994985924,0.014950854626020357,cov_diag,36
var,0.8175588853084991,0.021537871028489447,cov_diag,36
mu,0.19763729396843469,0.010969848243381524,cov,37
var,0.8234807562810312,0.015918043418067178,cov,37
mu,0.19929501720379947,0.014719212069554968,cov_diag,37
var,0.8273851591367661,0.021610875690331044,cov_diag,37
mu,0.20881802700393062,0.011070160216026904,cov,38
var,0.8072410220019202,0.01585936757431477,cov,38
mu,0.20834573565015746,0.014859771032265299,cov_diag,38
var,0.8043294873909543,0.021228579396521906,cov_diag,38
mu,0.21678475536575562,0.011276014645728603,cov,39
var,0.8210911161190719,0.01631404299566239,cov,39
mu,0.21884599586840825,0.015020743640028528,cov_diag,39
var,0.8244188980888428,0.021613264378628545,cov_diag,39
mu,0.2085014690051735,0.0111502972386482,cov,40
var,0.8066811589804247,0.016113938536955967,cov,40
mu,0.21146842736508356,0.01498445011835894,cov_diag,40
var,0.804744305496997,0.021684607444999473,cov_diag,40
mu,0.2060625629572977,0.011111581987640912,cov,41
var,0.8261423586103817,0.01620619247315846,cov,41
mu,0.2092467489864499,0.014976667662204993,cov_diag,41
var,0.8293759443242897,0.02199244472386386,cov_diag,41
mu,0.19924813455785978,0.011146665038804583,cov,42
var,0.812384669278062,0.016028985366193602,cov,42
mu,0.19849062656921376,0.015123065046567352,cov_diag,42
var,0.8087261170644184,0.021621933830441722,cov_diag,42
mu,0.20204407689331189,0.011204148138807535,cov,43
var,0.8170486795646925,0.0163080441329186,cov,43
mu,0.20305550719676363,0.014999760947927012,cov_diag,43
var,0.8177874337337113,0.022064599312106532,cov_diag,43
mu,0.21011486712616778,0.011223475277599683,cov,44
var,0.8021020078237079,0.01600911948309477,cov,44
mu,0.2127325164948608,0.0149748023576193,cov_diag,44
var,0.8074589640258713,0.02141693970561501,cov_diag,44
mu,0.21787090775463752,0.010976145455025902,cov,45
var,0.8268718937697287,0.016340564319006295,cov,45
mu,0.21393177819034315,0.015152053230096565,cov_diag,45
var,0.8126441479964628,0.02224050632177876,cov_diag,45
mu,0.19207683186494234,0.011272533077941306,cov,46
var,0.8125179856367387,0.01641297970331618,cov,46
mu,0.19516828767706976,0.015280269779842393,cov_diag,46
var,0.8144474743346135,0.022337573769193247,cov_diag,46
mu,0.21540620455038947,0.011103782030539067,cov,47
var,0.7911459229958763,0.015985874933501783,cov,47
mu,0.21572660581018585,0.014908286822324408,cov_diag,47
var,0.7897020358813008,0.021597654369165883,cov_diag,47
mu,0.23387164024532137,0.0109281639895311,cov,48
var,0.7830001497671313,0.015561998826860482,cov,48
mu,0.23325534287011876,0.014713025520852923,cov_diag,48
var,0.7805775136009282,0.021116228917193645,cov_diag,48
mu,0.2106134347166703,0.01103722755604737,cov,49
var,0.7980507104444733,0.015622661850883318,cov,49
mu,0.21050004577631407,0.014870899792075593,cov_diag,49
var,0.8024864671976504,0.020991654788469375,cov_diag,49
mu,0.2027624458607406,0.01115465630397259,cov,50
var,0.8135585482402797,0.01625519070287308,cov,50
mu,0.20480805836036994,0.015175854095733455,cov_diag,50
var,0.8111958126904796,0.022092595242240585,cov_diag,50
mu,0.1947695386454096,0.011099093077451407,cov,51
var,0.799353643860261,0.015709163730752533,cov,51
mu,0.1948928174433952,0.015151460078880217,cov_diag,51
var,0.8019257095891285,0.02147497061197582,cov_diag,51
mu,0.1978919474826912,0.010949092267270026,cov,52
var,0.8029559392999746,0.01560738019415486,cov,52
mu,0.1970195974815684,0.01480272153321211,cov_diag,52
var,0.7996351657515678,0.020836453065438652,cov_diag,52
mu,0.19218767747264406,0.011134588543118525,cov,53
var,0.7964918461463021,0.016072388016669124,cov,53
mu,0.19038443986449538,0.015100503038886865,cov_diag,53
var,0.7869824927725458,0.021907548532838047,cov_diag,53
mu,0.20931229152733394,0.011047355020501066,cov,54
var,0.80094026925542,0.015676882008748456,cov,54
mu,0.20954454599935293,0.014892166800997352,cov_diag,54
var,0.8051199281283413,0.02107004191092021,cov_diag,54
mu,0.20798970275790224,0.011048959723501563,cov,55
var,0.7936973583711664,0.01591225466324637,cov,55
mu,0.21063462510761488,0.014827087556330387,cov_diag,55
var,0.796713896284083,0.021564845946859236,cov_diag,55
mu,0.2022902614160284,0.011141081835583076,cov,56
var,0.808787720016585,0.0157044508536522,cov,56
mu,0.202926875452261,0.015004464026585942,cov_diag,56
var,0.8131875268535913,0.020932875805309684,cov_diag,56
mu,0.2046411255621824,0.01085972216544378,cov,57
var,0.7943725446137454,0.015508785710480442,cov,57
mu,0.20746439241078352,0.014709387613797045,cov_diag,57
var,0.7957572872517438,0.020784955708767185,cov_diag,57
mu,0.21313210381304845,0.010904566544045965,cov,58
var,0.8094860143120997,0.015590920095827058,cov,58
mu,0.2157140562891953,0.014669206756247685,cov_diag,58
var,0.8083464259745087,0.020867369908124943,cov_diag,58
mu,0.18366097031981346,0.011103706171840798,cov,59
var,0.8108831930736686,0.015969861000314684,cov,59
mu,0.18175915486930858,0.01517663125364974,cov_diag,59
var,0.8117467510003137,0.021626902281458263,cov_diag,59
mu,0.21500930326853923,0.011252455808334791,cov,60
var,0.859850036282244,0.016609158081372248,cov,60
mu,0.21257427950190472,0.015377319724005693,cov_diag,60
var,0.8635548711726959,0.022743324027675874,cov_diag,60
mu,0.2232636116226906,0.010915109476296689,cov,61
var,0.8300279064935784,0.015874073403437605,cov,61
mu,0.22255578100289058,0.014788215797265091,cov_diag,61
var,0.831729667363978,0.021287128723300616,cov_diag,61
mu,0.20426461694391226,0.010902220536572194,cov,62
var,0.7977822863385048,0.01574174158693965,cov,62
mu,0.2055090793629409,0.01473244624488548,cov_diag,62
var,0.7959124066519766,0.021100982319916493,cov_diag,62
mu,0.2172068031578482,0.010978340013190419,cov,63
var,0.8056635755841685,0.01586742481033505,cov,63
mu,0.21579960283183858,0.01489943580160502,cov_diag,63
var,0.8035507275665025,0.021361866332725823,cov_diag,63
mu,0.2018548950431113,0.011326031953386573,cov,64
var,0.8124294794641119,0.01654862181821475,cov,64
mu,0.20215810695080988,0.015192631060116054,cov_diag,64
var,0.8117052919255175,0.022470894458823384,cov_diag,64
mu,0.21045316395351807,0.011213136901090081,cov,65
var,0.8059697934823332,0.016035818069080585,cov,65
mu,0.21003099028525565,0.015095901648183387,cov_diag,65
var,0.8053358143205489,0.021561523374891166,cov_diag,65
mu,0.17676535000957963,0.011039444196622478,cov,66
var,0.7692881807847144,0.015468767689366239,cov,66
mu,0.1768255783790373,0.015115823637336588,cov_diag,66
var,0.7714455004001061,0.021055495525784482,cov_diag,66
mu,0.2144326467704486,0.01091553531420385,cov,67
var,0.8141306041938876,0.016017372400839523,cov,67
mu,0.21687120590471043,0.014942311325664483,cov_diag,67
var,0.8090253518675755,0.021663222256254618,cov_diag,67
mu,0.21179242843502163,0.011204196707831324,cov,68
var,0.8362872976825815,0.01652184506898471,cov,68
mu,0.21310533377170354,0.015094250670843204,cov_diag,68
var,0.8383714405390948,0.02244068898638533,cov_diag,68
mu,0.21574467205942263,0.010996254488518074,cov,69
var,0.8197701797317394,0.015941111800448996,cov,69
mu,0.21450821692140884,0.014931681195369952,cov_diag,69
var,0.8125128843751788,0.021364420157614434,cov_diag,69
mu,0.218542653019852,0.01130262829618188,cov,70
var,0.7753469633125654,0.015948722547633257,cov,70
mu,0.2203599926720736,0.015039881128793751,cov_diag,70
var,0.7825695404718461,0.02134810996959738,cov_diag,70
mu,0.2054206167220988,0.010937140425775621,cov,71
var,0.7928063934775437,0.015807943545510225,cov,71
mu,0.20425381381785596,0.014910315306762898,cov_diag,71
var,0.7836375887304069,0.021624549659510908,cov_diag,71
mu,0.1898709079044659,0.011359074115880528,cov,72
var,0.8155992003330884,0.016563386902144265,cov,72
mu,0.19272608816221123,0.015368104284471414,cov_diag,72
var,0.8196413964360052,0.022640671544324018,cov_diag,72
mu,0.21211356420216243,0.011191952226670835,cov,73
var,0.8188922794933353,0.01596608703120383,cov,73
mu,0.2109331519676163,0.015086758106959024,cov_diag,73
var,0.8216563237066595,0.021155015964899906,cov_diag,73
mu,0.24406524841620045,0.011302755842752936,cov,74
var,0.8108247221356005,0.01623385302986791,cov,74
mu,0.24477620363231933,0.01515611224279806,cov_diag,74
var,0.8081841995657063,0.021548526426369216,cov_diag,74
mu,0.2058009550034534,0.010988098736104405,cov,75
var,0.8184204371820565,0.015860025638919042,cov,75
mu,0.20484166355134661,0.014781737887506214,cov_diag,75
var,0.817999912249844,0.021269856242304822,cov_diag,75
mu,0.2146453066681693,0.01103662350170517,cov,76
var,0.7957582442307295,0.015705475449768583,cov,76
mu,0.21338695989727968,0.0149409204949503,cov_diag,76
var,0.7962186062493295,0.021082872893558584,cov_diag,76
mu,0.22474508938831003,0.011200717297572911,cov,77
var,0.8158669028854506,0.016040345712110507,cov,77
mu,0.22323073810123048,0.015104435260742139,cov_diag,77
var,0.8221097639415107,0.021242628902138787,cov_diag,77
mu,0.18624012667997922,0.011027896303489045,cov,78
var,0.7978301601675526,0.015787212298345354,cov,78
mu,0.1875245313159444,0.015104042307649704,cov_diag,78
var,0.7962057675014503,0.02157177582019144,cov_diag,78
mu,0.20692759094478974,0.011206997073384859,cov,79
var,0.8291395252693177,0.016115562586940167,cov,79
mu,0.2057212494540892,0.015105829322483956,cov_diag,79
var,0.8283898751506718,0.021466508539038236,cov_diag,79
mu,0.2049236743660556,0.011073847845442764,cov,80
var,0.79831268659813,0.015781110355129076,cov,80
mu,0.20690423873734512,0.014900930103559164,cov_diag,80
var,0.8036400422285185,0.02097640853576216,cov_diag,80
mu,0.2036720098012307,0.011014918527147798,cov,81
var,0.8252454767207347,0.015892839341223004,cov,81
mu,0.20458638975285462,0.014888491993333268,cov_diag,81
var,0.8246059503071412,0.0215394212100501,cov_diag,81
mu,0.20082148651190918,0.010855533491023167,cov,82
var,0.800362490989792,0.015442653228289449,cov,82
mu,0.2015041741807276,0.014761997291731981,cov_diag,82
var,0.8030627791543119,0.02066244597670029,cov_diag,82
mu,0.19376614854314572,0.011223417608718075,cov,83
var,0.8148193891610258,0.016265587077882514,cov,83
mu,0.19458988811830338,0.01527866888982287,cov_diag,83
var,0.8223805766764783,0.02226967181082001,cov_diag,83
mu,0.20132179048768276,0.011305290619198972,cov,84
var,0.8136916887002112,0.01657862238794551,cov,84
mu,0.203767505563244,0.015133126847606978,cov_diag,84
var,0.8131910179582555,0.022538530583120376,cov_diag,84
mu,0.2010939048146257,0.011279897579638631,cov,85
var,0.8296121343728143,0.016221649370935422,cov,85
mu,0.20073032223627704,0.015309226371597675,cov_diag,85
var,0.8314028599394329,0.021741847880182984,cov_diag,85
mu,0.21270794603801704,0.01110721474364097,cov,86
var,0.8221621115721026,0.01624182104898726,cov,86
mu,0.21239679833758934,0.015032262439554446,cov_diag,86
var,0.8166485222732802,0.022007742132607942,cov_diag,86
mu,0.2034544184143885,0.011259086446735051,cov,87
var,0.8191508441282557,0.01646385871407656,cov,87
mu,0.20211906896092222,0.015324323566512095,cov_diag,87
var,0.8139691018487142,0.022454643173868142,cov_diag,87
mu,0.19841860773225214,0.011318231853703054,cov,88
var,0.8136599909576406,0.0162862363088674,cov,88
mu,0.200038113255217,0.015218557272104779,cov_diag,88
var,0.8183125815690457,0.021950259246445853,cov_diag,88
mu,0.21881707112596152,0.011098421699387517,cov,89
var,0.7942654232798853,0.01585067441360699,cov,89
mu,0.21934398391528115,0.01490798743084381,cov_diag,89
var,0.7984808757499146,0.021328326082345448,cov_diag,89
mu,0.21034153886285578,0.011208974354167976,cov,90
var,0.8111960843677098,0.01617998266990817,cov,90
mu,0.2095751032767247,0.015072647681638763,cov_diag,90
var,0.8128300073915623,0.021894233540878556,cov_diag,90
mu,0.2036450127465381,0.01109539934831584,cov,91
var,0.7914572616410455,0.015871501215968788,cov,91
mu,0.2039499612279207,0.01492622885982123,cov_diag,91
var,0.7888728327642355,0.02148676241886506,cov_diag,91
mu,0.2214533155220199,0.011105628513624668,cov,92
var,0.7966470579922084,0.01607540993246277,cov,92
mu,0.22179465780044683,0.01501658812753537,cov_diag,92
var,0.7959721582279654,0.021665484318740814,cov_diag,92
mu,0.20974604873897648,0.011149695928134373,cov,93
var,0.8035787559328148,0.01604253701400949,cov,93
mu,0.21060889554269818,0.014966692130583626,cov_diag,93
var,0.802691558546369,0.021703623198264344,cov_diag,93
mu,0.21920019401427812,0.011148164146558701,cov,94
var,0.8127528484908518,0.01612280223493403,cov,94
mu,0.21924402728304657,0.015126619424144094,cov_diag,94
var,0.8180170608888742,0.021630144937025222,cov_diag,94
mu,0.19513078775647733,0.011109964521082823,cov,95
var,0.8166141468927599,0.016212134510122458,cov,95
mu,0.19309522319617306,0.015320956465028453,cov_diag,95
var,0.8149694925857113,0.022421331554166018,cov_diag,95
mu,0.2050793111936964,0.011144428395610058,cov,96
var,0.8073060630739372,0.016058034961657305,cov,96
mu,0.2055139141222358,0.01497899262524441,cov_diag,96
var,0.8047975083524529,0.02164558032686367,cov_diag,96
mu,0.20226438329220056,0.010935014703684175,cov,97
var,0.803645610323593,0.015763812209726787,cov,97
mu,0.20424061365040524,0.014723545651580806,cov_diag,97
var,0.8038747078930717,0.021368529298881136,cov_diag,97
mu,0.1985461190394306,0.011094090447048222,cov,98
var,0.8133142566924457,0.016274200831294664,cov,98
mu,0.2051742663364404,0.014915723921740993,cov_diag,98
var,0.809643596578239,0.022188664585657828,cov_diag,98
mu,0.1951220111155229,0.010740593310367657,cov,99
var,0.8131388812368165,0.01529760340199642,cov,99
mu,0.19452418205489203,0.014723817379150541,cov_diag,99
var,0.814206736141604,0.02071286244927815,cov_diag,99
mu,0.20218113994264986,0.01098841507890115,cov,100
var,0.8186483282258051,0.015689840100126515,cov,100
mu,0.2004886339752896,0.014901246757254386,cov_diag,100
var,0.8225058358108203,0.020979172555227354,cov_diag,100
mu,0.2157287538130961,0.011168283002385315,cov,101
var,0.7939164429720394,0.016277021528597037,cov,101
mu,0.2191254967782227,0.015069257648730777,cov_diag,101
var,0.7870693006883067,0.022064721872145032,cov_diag,101
mu,0.20065377836546336,0.011206988423919484,cov,102
var,0.8087115771276311,0.015976246672076738,cov,102
mu,0.1990832686721816,0.015187204239244727,cov_diag,102
var,0.8087151807307849,0.021541132979015214,cov_diag,102
mu,0.21162163889678448,0.011070138725023129,cov,103
var,0.8184298998685097,0.015977194220681258,cov,103
mu,0.21330155472000686,0.014886924423954616,cov_diag,103
var,0.82192990976964,0.021609468085287253,cov_diag,103
mu,0.204141399537607,0.011242922910882696,cov,104
var,0.8181126035937355,0.016314492274728504,cov,104
mu,0.2047701134648018,0.015190471680889306,cov_diag,104
var,0.8196566426828626,0.022262494263292392,cov_diag,104
mu,0.18834707299236936,0.011033351723051428,cov,105
var,0.8304201579801659,0.01584300114902503,cov,105
mu,0.18852546843042625,0.014942425257740791,cov_diag,105
var,0.8293315079861224,0.021392888686052023,cov_diag,105
mu,0.1872218117873162,0.010887191422614729,cov,106
var,0.8076760022369812,0.015843440318995514,cov,106
mu,0.18898525864560606,0.014809156614894693,cov_diag,106
var,0.801722362121876,0.021561445230363345,cov_diag,106
mu,0.18406853766138484,0.011099937250441765,cov,107
var,0.8067316999795013,0.01575968862404446,cov,107
mu,0.18591475371106392,0.015164048627714501,cov_diag,107
var,0.8056549541533999,0.021124094844367093,cov_diag,107
mu,0.20207873159896644,0.011048757360930877,cov,108
var,0.7704829681169685,0.015623974466337167,cov,108
mu,0.20547057230610904,0.014806983970768595,cov_diag,108
var,0.7721038221396661,0.020992076102254172,cov_diag,108
mu,0.20592610755683965,0.010930077698303528,cov,109
var,0.7592620215618332,0.015575627862195976,cov,109
mu,0.20226719779993774,0.014846723408051352,cov_diag,109
var,0.7533293799720676,0.021117989506682207,cov_diag,109
mu,0.1947167645382836,0.010957133457961126,cov,110
var,0.8129358272047897,0.016053390186232808,cov,110
mu,0.1990672958639572,0.014880087056749555,cov_diag,110
var,0.8087196551764394,0.021968553232895024,cov_diag,110
mu,0.20997326152437634,0.011179980700161933,cov,111
var,0.8187005594712589,0.015970765549296436,cov,111
mu,0.21125947794835634,0.015184591524339017,cov_diag,111
var,0.822770014294234,0.021632754790506983,cov_diag,111
mu,0.21433074828455195,0.01099280769363392,cov,112
var,0.8164544304005866,0.015871891024917394,cov,112
mu,0.2129407068759245,0.014815074688459128,cov_diag,112
var,0.8149871444790511,0.02121316823236371,cov_diag,112
mu,0.21084364557155746,0.011336245811183051,cov,113
var,0.8028037662865497,0.01628192774894229,cov,113
mu,0.2138551220390761,0.015345847370029768,cov_diag,113
var,0.804021763459062,0.022041650987346458,cov_diag,113
mu,0.20130175579263385,0.010898693663703853,cov,114
var,0.8203538141428587,0.015850367263199456,cov,114
mu,0.20251369482402692,0.014686163949418457,cov_diag,114
var,0.8163546003092601,0.021493238938163173,cov_diag,114
mu,0.20818171189221893,0.010941650946873929,cov,115
var,0.7886188107103121,0.01581152850271974,cov,115
mu,0.20843354708294423,0.014823381068154992,cov_diag,115
var,0.7917965786296696,0.021407393899873405,cov_diag,115
mu,0.20905418950762772,0.010909398663357522,cov,116
var,0.7909449802924999,0.01559799653453846,cov,116
mu,0.20650103569325576,0.01490579107206116,cov_diag,116
var,0.7844778608150105,0.02102584081272898,cov_diag,116
mu,0.1982535773349542,0.011032829177415805,cov,117
var,0.8184859624758483,0.016109855610070875,cov,117
mu,0.20063099126959738,0.014860456027142938,cov_diag,117
var,0.8228009129348849,0.022001381676954923,cov_diag,117
mu,0.2223358134693836,0.011090155232805416,cov,118
var,0.8066230158233932,0.016028600325635408,cov,118
mu,0.22338107261483212,0.015051807038532913,cov_diag,118
var,0.8083250501096303,0.021491482918707696,cov_diag,118
mu,0.20680392511742934,0.011153624687280806,cov,119
var,0.8015001042375115,0.016002306346223065,cov,119
mu,0.20959025850645596,0.014854705306621568,cov_diag,119
var,0.8068198854261817,0.021560321009673544,cov_diag,119
mu,0.19281809527166519,0.011257766626584377,cov,120
var,0.8238732402245161,0.016477650120848116,cov,120
mu,0.19288936847770485,0.015307642384292367,cov_diag,120
var,0.8275495589654088,0.02242746813722004,cov_diag,120
mu,0.20970287599514378,0.010873661713914124,cov,121
var,0.7975509678588816,0.015494486597890223,cov,121
mu,0.21124986831483572,0.01447526071013354,cov_diag,121
var,0.801503445328254,0.020726785342014244,cov_diag,121
mu,0.20862382121907727,0.01113967659676969,cov,122
var,0.8283732144729525,0.016108810052663302,cov,122
mu,0.20781385458188967,0.014995321570753457,cov_diag,122
var,0.8331683515394553,0.021651302955807698,cov_diag,122
mu,0.21024445974815306,0.01089371273440388,cov,123
var,0.8145552704307748,0.015753439980866948,cov,123
mu,0.2124331144074381,0.014553697923340884,cov_diag,123
var,0.8160818806280993,0.021276100974909933,cov_diag,123
mu,0.2037721664963905,0.0112789842090117,cov,124
var,0.8204376586598484,0.01633406378769506,cov,124
mu,0.20604631034986248,0.01512844742133549,cov_diag,124
var,0.8208419752770411,0.02191242851704558,cov_diag,124
mu,0.1924443755083155,0.01117606156364846,cov,125
var,0.8159441988904873,0.0160306867181478,cov,125
mu,0.19540263208011804,0.015008038729813928,cov_diag,125
var,0.8183175945839756,0.02159061902843048,cov_diag,125
mu,0.2042857238133649,0.011041253436627653,cov,126
var,0.7958130573533959,0.016019155625660052,cov,126
mu,0.2079280288647619,0.01498064455010485,cov_diag,126
var,0.7965769705465809,0.02170039215573878,cov_diag,126
mu,0.21046760671524342,0.011284691770256526,cov,127
var,0.7973034684342017,0.016112316645808686,cov,127
mu,0.21054860832199082,0.015247248171580186,cov_diag,127
var,0.7968028081072451,0.0216807313152626,cov_diag,127
mu,0.19731038557023592,0.011200212940875831,cov,128
var,0.7891194136362314,0.016555535152163542,cov,128
mu,0.1995070140682371,0.01523203361861702,cov_diag,128
var,0.7781243921581729,0.023229344732483205,cov_diag,128
mu,0.19977962504600602,0.011169286074938336,cov,129
var,0.8048684790026568,0.015909515553259687,cov,129
